pollid,pollname,x,y,changeyear,baseyear,changestatus,state
e324a746-da23-4457-b1e2-2c3b9df417ef,CENTERVILLE COMMUNITY CENTER,-91.448,44.07,2012 - 2014,2014,no_change,WI
e324a746-da23-4457-b1e2-2c3b9df417ef,CENTERVILLE COMMUNITY CENTER,-91.448,44.07,2014 - 2016,2016,no_change,WI
e324a746-da23-4457-b1e2-2c3b9df417ef,CENTERVILLE COMMUNITY CENTER,-91.448,44.07,2016 - 2018,2018,no_change,WI
e324a746-da23-4457-b1e2-2c3b9df417ef,CENTERVILLE COMMUNITY CENTER,-91.448,44.07,2018 - 2020,2020,no_change,WI
e324a746-da23-4457-b1e2-2c3b9df417ef,CENTERVILLE COMMUNITY CENTER,-91.448,44.07,2020 - 2022,2022,no_change,WI
e335d74d-105f-4761-b44e-6d6c590035f8,VILLAGE OF HORTONVILLE COMMUNITY HALL,-88.641,44.335,2012 - 2014,2014,removed,WI
e33aee81-3781-478e-8ab3-010cf814297d,MUNICIPAL BUILDING,-88.624,44.193,2012 - 2014,2014,no_change,WI
e33aee81-3781-478e-8ab3-010cf814297d,MUNICIPAL BUILDING,-88.624,44.193,2014 - 2016,2016,no_change,WI
e33aee81-3781-478e-8ab3-010cf814297d,MUNICIPAL BUILDING,-88.624,44.193,2016 - 2018,2018,no_change,WI
e33aee81-3781-478e-8ab3-010cf814297d,MUNICIPAL BUILDING,-88.624,44.193,2018 - 2020,2020,no_change,WI
e33aee81-3781-478e-8ab3-010cf814297d,MUNICIPAL BUILDING,-88.624,44.193,2020 - 2022,2022,no_change,WI
e33b3ca6-b5ff-44ed-91a2-050513cb09a5,BOXED & BURLAP,-88.542,42.599,2018 - 2020,2020,added,WI
e33b3ca6-b5ff-44ed-91a2-050513cb09a5,BOXED & BURLAP,-88.542,42.599,2020 - 2022,2022,removed,WI
e3557543-adba-4d8d-9254-c1ca27c93367,FORMERLY-WISCONSIN BANK AND TRUST,-87.713,43.751,2018 - 2020,2020,added,WI
e3557543-adba-4d8d-9254-c1ca27c93367,FORMERLY-WISCONSIN BANK AND TRUST,-87.713,43.751,2020 - 2022,2022,removed,WI
e35b58d0-ce04-43c7-8953-810ce7244e32,KENNEDY ELEMENTARY,-89.297,43.094,2012 - 2014,2014,no_change,WI
e35b58d0-ce04-43c7-8953-810ce7244e32,KENNEDY ELEMENTARY,-89.297,43.094,2014 - 2016,2016,no_change,WI
e35b58d0-ce04-43c7-8953-810ce7244e32,KENNEDY ELEMENTARY,-89.297,43.094,2016 - 2018,2018,no_change,WI
e35b58d0-ce04-43c7-8953-810ce7244e32,KENNEDY ELEMENTARY,-89.297,43.094,2018 - 2020,2020,no_change,WI
e35b58d0-ce04-43c7-8953-810ce7244e32,KENNEDY ELEMENTARY SCHOOL,-89.297,43.094,2020 - 2022,2022,no_change,WI
e3afa3c3-db99-4543-8a57-6d8a96cd0623,WAUKESHA FIRE STATION NO. 5,-88.282,43.02,2012 - 2014,2014,no_change,WI
e3afa3c3-db99-4543-8a57-6d8a96cd0623,WAUKESHA FIRE STATION NO. 5,-88.282,43.02,2014 - 2016,2016,no_change,WI
e3afa3c3-db99-4543-8a57-6d8a96cd0623,WAUKESHA FIRE STATION NO. 5,-88.282,43.02,2016 - 2018,2018,no_change,WI
e3afa3c3-db99-4543-8a57-6d8a96cd0623,WAUKESHA FIRE STATION NO. 5,-88.282,43.02,2018 - 2020,2020,no_change,WI
e3afa3c3-db99-4543-8a57-6d8a96cd0623,WAUKESHA FIRE STATION NO. 5,-88.282,43.02,2020 - 2022,2022,no_change,WI
e3dae1ab-78dd-4b79-a4bf-a0fde68107c4,HEALTH & AGING FACILITY,-89.414,45.634,2012 - 2014,2014,no_change,WI
e3dae1ab-78dd-4b79-a4bf-a0fde68107c4,HEALTH & AGING FACILITY,-89.414,45.634,2014 - 2016,2016,no_change,WI
e3dae1ab-78dd-4b79-a4bf-a0fde68107c4,HEALTH & AGING FACILITY,-89.414,45.634,2016 - 2018,2018,no_change,WI
e3dae1ab-78dd-4b79-a4bf-a0fde68107c4,HEALTH & AGING FACILITY,-89.414,45.634,2018 - 2020,2020,removed,WI
e3e0a439-3b45-4163-915c-4a1a70238bf1,PHELPS FIRE HALL,-89.084,46.065,2012 - 2014,2014,no_change,WI
e3e0a439-3b45-4163-915c-4a1a70238bf1,PHELPS FIRE HALL,-89.084,46.065,2014 - 2016,2016,no_change,WI
e3e0a439-3b45-4163-915c-4a1a70238bf1,PHELPS FIRE HALL,-89.084,46.065,2016 - 2018,2018,no_change,WI
e3e0a439-3b45-4163-915c-4a1a70238bf1,PHELPS FIRE HALL,-89.084,46.065,2018 - 2020,2020,removed,WI
e3e87d23-3654-465c-bbbd-1632737ba2a6,PROPERTY FORMERLY KNOWN AS SEARS,-88.065,44.521,2018 - 2020,2020,added,WI
e3e87d23-3654-465c-bbbd-1632737ba2a6,PROPERTY FORMERLY KNOWN AS SEARS,-88.065,44.521,2020 - 2022,2022,removed,WI
e3e8bf4a-197a-42c5-b7a3-8c290dcaf441,WEST ALLIS PUBLIC LIBRARY,-88.005,43.012,2012 - 2014,2014,no_change,WI
e3e8bf4a-197a-42c5-b7a3-8c290dcaf441,WEST ALLIS PUBLIC LIBRARY,-88.005,43.012,2014 - 2016,2016,no_change,WI
e3e8bf4a-197a-42c5-b7a3-8c290dcaf441,WEST ALLIS PUBLIC LIBRARY,-88.005,43.012,2016 - 2018,2018,no_change,WI
e3e8bf4a-197a-42c5-b7a3-8c290dcaf441,WEST ALLIS PUBLIC LIBRARY,-88.005,43.012,2018 - 2020,2020,removed,WI
e3e8bf4a-197a-42c5-b7a3-8c290dcaf441,WEST ALLIS PUBLIC LIBRARY,-88.005,43.012,2020 - 2022,2022,added,WI
e404fb75-968c-4e73-8eb9-715917289b33,FRANKLIN TOWN HALL,-91.122,44.212,2012 - 2014,2014,no_change,WI
e404fb75-968c-4e73-8eb9-715917289b33,FRANKLIN TOWN HALL,-91.122,44.212,2014 - 2016,2016,no_change,WI
e404fb75-968c-4e73-8eb9-715917289b33,FRANKLIN TOWN HALL,-91.122,44.212,2016 - 2018,2018,no_change,WI
e404fb75-968c-4e73-8eb9-715917289b33,FRANKLIN TOWN HALL,-91.122,44.212,2018 - 2020,2020,no_change,WI
e404fb75-968c-4e73-8eb9-715917289b33,FRANKLIN TOWN HALL,-91.122,44.212,2020 - 2022,2022,no_change,WI
e412b612-5666-4b27-a6ba-cede874b101f,MELLEN LIBRARY/SENIOR CITIZEN CENTER,-90.659,46.327,2012 - 2014,2014,no_change,WI
e412b612-5666-4b27-a6ba-cede874b101f,MELLEN LIBRARY/SENIOR CITIZEN CENTER,-90.659,46.327,2014 - 2016,2016,no_change,WI
e412b612-5666-4b27-a6ba-cede874b101f,MELLEN LIBRARY/SENIOR CITIZEN CENTER,-90.659,46.327,2016 - 2018,2018,no_change,WI
e412b612-5666-4b27-a6ba-cede874b101f,MELLEN LIBRARY/SENIOR CITIZEN CENTER,-90.659,46.327,2018 - 2020,2020,no_change,WI
e412b612-5666-4b27-a6ba-cede874b101f,MELLEN LIBRARY/SENIOR CITIZEN CENTER,-90.659,46.327,2020 - 2022,2022,no_change,WI
e42a469d-4798-46c2-968b-a68c0e7eaa96,THE CHURCH OF JESUS CHRIST OF LATTER-DAY SAINTS,-88.973,42.72,2016 - 2018,2018,added,WI
e42a469d-4798-46c2-968b-a68c0e7eaa96,THE CHURCH OF JESUS CHRIST OF LATTER-DAY SAINTS,-88.973,42.72,2018 - 2020,2020,removed,WI
e42a469d-4798-46c2-968b-a68c0e7eaa96,THE CHURCH OF JESUS CHRIST OF LATTER-DAY SAINTS,-88.973,42.72,2020 - 2022,2022,added,WI
e450f4ca-9026-4d37-a567-0325b7332d04,NEENAH POLICE STATION,-88.471,44.163,2012 - 2014,2014,no_change,WI
e450f4ca-9026-4d37-a567-0325b7332d04,NEENAH POLICE STATION,-88.471,44.163,2014 - 2016,2016,no_change,WI
e450f4ca-9026-4d37-a567-0325b7332d04,NEENAH POLICE STATION,-88.471,44.163,2016 - 2018,2018,no_change,WI
e450f4ca-9026-4d37-a567-0325b7332d04,NEENAH POLICE STATION,-88.471,44.163,2018 - 2020,2020,removed,WI
e450f4ca-9026-4d37-a567-0325b7332d04,NEENAH POLICE STATION,-88.471,44.163,2020 - 2022,2022,added,WI
e45757c3-02ce-4d0c-a19a-1fde9dc5e41d,MAPLE GROVE TOWN HALL,-87.965,44.2,2012 - 2014,2014,no_change,WI
e45757c3-02ce-4d0c-a19a-1fde9dc5e41d,MAPLE GROVE TOWN HALL,-87.965,44.2,2014 - 2016,2016,no_change,WI
e45757c3-02ce-4d0c-a19a-1fde9dc5e41d,MAPLE GROVE TOWN HALL,-87.965,44.2,2016 - 2018,2018,no_change,WI
e45757c3-02ce-4d0c-a19a-1fde9dc5e41d,MAPLE GROVE TOWN HALL,-87.965,44.2,2018 - 2020,2020,no_change,WI
e45757c3-02ce-4d0c-a19a-1fde9dc5e41d,MAPLE GROVE TOWN HALL,-87.965,44.2,2020 - 2022,2022,no_change,WI
e4732e62-dbd8-46e9-ab01-50a121accdef,"80, MIDVALE ELEMENTARY",-89.45,43.058,2012 - 2014,2014,no_change,WI
e4732e62-dbd8-46e9-ab01-50a121accdef,"80, MIDVALE ELEMENTARY",-89.45,43.058,2014 - 2016,2016,no_change,WI
e4732e62-dbd8-46e9-ab01-50a121accdef,"80, MIDVALE ELEMENTARY",-89.45,43.058,2016 - 2018,2018,no_change,WI
e4732e62-dbd8-46e9-ab01-50a121accdef,"80, MIDVALE ELEMENTARY",-89.45,43.058,2018 - 2020,2020,no_change,WI
e4732e62-dbd8-46e9-ab01-50a121accdef,"80, MIDVALE ELEMENTARY",-89.45,43.058,2020 - 2022,2022,no_change,WI
e481be1d-5568-445e-80e5-e527c7a487b9,SAINT CLOUD VILLAGE HALL,-88.166,43.822,2012 - 2014,2014,no_change,WI
e481be1d-5568-445e-80e5-e527c7a487b9,SAINT CLOUD VILLAGE HALL,-88.166,43.822,2014 - 2016,2016,no_change,WI
e481be1d-5568-445e-80e5-e527c7a487b9,SAINT CLOUD VILLAGE HALL,-88.166,43.822,2016 - 2018,2018,no_change,WI
e481be1d-5568-445e-80e5-e527c7a487b9,SAINT CLOUD VILLAGE HALL,-88.166,43.822,2018 - 2020,2020,no_change,WI
e481be1d-5568-445e-80e5-e527c7a487b9,SAINT CLOUD VILLAGE HALL,-88.166,43.822,2020 - 2022,2022,no_change,WI
e4bb3295-750d-45e2-bcec-ccbf732f3380,CRYSTAL FALLS BANQUET FACILITY  3&4&8 D-4 2014,-88.739,44.41,2012 - 2014,2014,added,WI
e4bb3295-750d-45e2-bcec-ccbf732f3380,CRYSTAL FALLS BANQUET FACILITY  3&4&8 D-4 2014,-88.739,44.41,2014 - 2016,2016,removed,WI
e4e847b0-c09b-46f3-be1e-bcc254c8d63a,PLYMOUTH TOWN HALL,-87.984,43.757,2012 - 2014,2014,no_change,WI
e4e847b0-c09b-46f3-be1e-bcc254c8d63a,PLYMOUTH TOWN HALL,-87.984,43.757,2014 - 2016,2016,no_change,WI
e4e847b0-c09b-46f3-be1e-bcc254c8d63a,PLYMOUTH TOWN HALL,-87.984,43.757,2016 - 2018,2018,no_change,WI
e4e847b0-c09b-46f3-be1e-bcc254c8d63a,PLYMOUTH TOWN HALL,-87.984,43.757,2018 - 2020,2020,no_change,WI
e4e847b0-c09b-46f3-be1e-bcc254c8d63a,PLYMOUTH TOWN HALL,-87.984,43.757,2020 - 2022,2022,no_change,WI
e4fa11bc-cedc-4609-a447-3bc0dd7550cc,TOWN OF BLACK CREEK TOWN HALL,-88.432,44.458,2012 - 2014,2014,no_change,WI
e4fa11bc-cedc-4609-a447-3bc0dd7550cc,TOWN OF BLACK CREEK TOWN HALL,-88.432,44.458,2014 - 2016,2016,no_change,WI
e4fa11bc-cedc-4609-a447-3bc0dd7550cc,TOWN OF BLACK CREEK TOWN HALL,-88.432,44.458,2016 - 2018,2018,no_change,WI
e4fa11bc-cedc-4609-a447-3bc0dd7550cc,TOWN OF BLACK CREEK TOWN HALL,-88.432,44.458,2018 - 2020,2020,no_change,WI
e4fa11bc-cedc-4609-a447-3bc0dd7550cc,TOWN OF BLACK CREEK TOWN HALL,-88.432,44.458,2020 - 2022,2022,no_change,WI
e51367fb-c76d-4fee-a817-c975f4718b41,WOLF RIVER TOWN HALL,-88.731,45.186,2012 - 2014,2014,no_change,WI
e51367fb-c76d-4fee-a817-c975f4718b41,WOLF RIVER TOWN HALL,-88.731,45.186,2014 - 2016,2016,no_change,WI
e51367fb-c76d-4fee-a817-c975f4718b41,WOLF RIVER TOWN HALL,-88.731,45.186,2016 - 2018,2018,no_change,WI
e51367fb-c76d-4fee-a817-c975f4718b41,WOLF RIVER TOWN HALL,-88.731,45.186,2018 - 2020,2020,no_change,WI
e51367fb-c76d-4fee-a817-c975f4718b41,WOLF RIVER TOWN HALL,-88.731,45.186,2020 - 2022,2022,no_change,WI
e5207f1a-4ace-4d11-af9c-659d9bee2f91,BUTLER VILLAGE HALL,-88.069,43.104,2012 - 2014,2014,no_change,WI
e5207f1a-4ace-4d11-af9c-659d9bee2f91,BUTLER VILLAGE HALL,-88.069,43.104,2014 - 2016,2016,no_change,WI
e5207f1a-4ace-4d11-af9c-659d9bee2f91,BUTLER VILLAGE HALL,-88.069,43.104,2016 - 2018,2018,no_change,WI
e5207f1a-4ace-4d11-af9c-659d9bee2f91,BUTLER VILLAGE HALL,-88.069,43.104,2018 - 2020,2020,no_change,WI
e5207f1a-4ace-4d11-af9c-659d9bee2f91,BUTLER VILLAGE HALL,-88.069,43.104,2020 - 2022,2022,no_change,WI
e55a8cf3-d1b8-45d0-835e-f142729006ee,DELLONA TOWN HALL,-89.919,43.593,2012 - 2014,2014,no_change,WI
e55a8cf3-d1b8-45d0-835e-f142729006ee,DELLONA TOWN HALL,-89.919,43.593,2014 - 2016,2016,no_change,WI
e55a8cf3-d1b8-45d0-835e-f142729006ee,DELLONA TOWN HALL,-89.919,43.593,2016 - 2018,2018,no_change,WI
e55a8cf3-d1b8-45d0-835e-f142729006ee,DELLONA TOWN HALL,-89.919,43.593,2018 - 2020,2020,no_change,WI
e55a8cf3-d1b8-45d0-835e-f142729006ee,DELLONA TOWN HALL,-89.919,43.593,2020 - 2022,2022,no_change,WI
e5607da2-6ab7-40b0-a85f-f2e121592fb8,HOLMEN VILLAGE HALL,-91.256,43.962,2012 - 2014,2014,no_change,WI
e5607da2-6ab7-40b0-a85f-f2e121592fb8,HOLMEN VILLAGE HALL,-91.256,43.962,2014 - 2016,2016,no_change,WI
e5607da2-6ab7-40b0-a85f-f2e121592fb8,HOLMEN VILLAGE HALL,-91.256,43.962,2016 - 2018,2018,no_change,WI
e5607da2-6ab7-40b0-a85f-f2e121592fb8,HOLMEN VILLAGE HALL,-91.256,43.962,2018 - 2020,2020,no_change,WI
e5607da2-6ab7-40b0-a85f-f2e121592fb8,HOLMEN VILLAGE HALL,-91.256,43.962,2020 - 2022,2022,no_change,WI
e5649dce-a9b4-4f5f-affc-ae5aab6c9178,HINTGEN ELEMENTARY SCHOOL,-91.213,43.772,2012 - 2014,2014,no_change,WI
e5649dce-a9b4-4f5f-affc-ae5aab6c9178,HINTGEN ELEMENTARY SCHOOL,-91.213,43.772,2014 - 2016,2016,removed,WI
e5801c29-1326-4fa1-b4d7-251207c60a38,POTOSI FIRE STATION,-90.696,42.697,2020 - 2022,2022,added,WI
e5832b2a-8d2c-4c4b-b5b7-772dbcc31b08,CAMERON VILLAGE HALL,-91.736,45.412,2012 - 2014,2014,no_change,WI
e5832b2a-8d2c-4c4b-b5b7-772dbcc31b08,CAMERON VILLAGE HALL,-91.736,45.412,2014 - 2016,2016,no_change,WI
e5832b2a-8d2c-4c4b-b5b7-772dbcc31b08,CAMERON VILLAGE HALL,-91.736,45.412,2016 - 2018,2018,no_change,WI
e5832b2a-8d2c-4c4b-b5b7-772dbcc31b08,CAMERON VILLAGE HALL,-91.736,45.412,2018 - 2020,2020,no_change,WI
e5832b2a-8d2c-4c4b-b5b7-772dbcc31b08,CAMERON VILLAGE HALL,-91.736,45.412,2020 - 2022,2022,no_change,WI
e585eb4a-c9fb-47e0-b72c-3ce674a7d09b,POUND COMMUNITY CENTER,-88.032,45.094,2012 - 2014,2014,no_change,WI
e585eb4a-c9fb-47e0-b72c-3ce674a7d09b,POUND COMMUNITY CENTER,-88.032,45.094,2014 - 2016,2016,no_change,WI
e585eb4a-c9fb-47e0-b72c-3ce674a7d09b,POUND COMMUNITY CENTER,-88.032,45.094,2016 - 2018,2018,no_change,WI
e585eb4a-c9fb-47e0-b72c-3ce674a7d09b,POUND COMMUNITY CENTER,-88.032,45.094,2018 - 2020,2020,no_change,WI
e585eb4a-c9fb-47e0-b72c-3ce674a7d09b,POUND COMMUNITY CENTER,-88.032,45.094,2020 - 2022,2022,no_change,WI
e58eda32-fa0a-426c-aba4-00b5511923ad,UNION TOWN HALL,-88.726,44.531,2012 - 2014,2014,no_change,WI
e58eda32-fa0a-426c-aba4-00b5511923ad,UNION TOWN HALL,-88.726,44.531,2014 - 2016,2016,no_change,WI
e58eda32-fa0a-426c-aba4-00b5511923ad,UNION TOWN HALL,-88.726,44.531,2016 - 2018,2018,no_change,WI
e58eda32-fa0a-426c-aba4-00b5511923ad,UNION TOWN HALL,-88.726,44.531,2018 - 2020,2020,no_change,WI
e58eda32-fa0a-426c-aba4-00b5511923ad,UNION TOWN HALL,-88.726,44.531,2020 - 2022,2022,no_change,WI
e590bb75-e519-47f2-8991-04f22fbb4c8a,EVANGELICAL FREE CHURCH,-87.726,43.764,2012 - 2014,2014,no_change,WI
e590bb75-e519-47f2-8991-04f22fbb4c8a,EVANGELICAL FREE CHURCH,-87.726,43.764,2014 - 2016,2016,no_change,WI
e590bb75-e519-47f2-8991-04f22fbb4c8a,EVANGELICAL FREE CHURCH,-87.726,43.764,2016 - 2018,2018,no_change,WI
e590bb75-e519-47f2-8991-04f22fbb4c8a,EVANGELICAL FREE CHURCH,-87.726,43.764,2018 - 2020,2020,no_change,WI
e590bb75-e519-47f2-8991-04f22fbb4c8a,EVANGELICAL FREE CHURCH,-87.726,43.764,2020 - 2022,2022,no_change,WI
e59137e0-f48f-4512-9a2b-a1b80c48ea3a,BRIGHTON TOWN HALL,-88.114,42.64,2012 - 2014,2014,no_change,WI
e59137e0-f48f-4512-9a2b-a1b80c48ea3a,BRIGHTON TOWN HALL,-88.114,42.64,2014 - 2016,2016,no_change,WI
e59137e0-f48f-4512-9a2b-a1b80c48ea3a,BRIGHTON TOWN HALL,-88.114,42.64,2016 - 2018,2018,no_change,WI
e59137e0-f48f-4512-9a2b-a1b80c48ea3a,BRIGHTON TOWN HALL,-88.114,42.64,2018 - 2020,2020,no_change,WI
e59137e0-f48f-4512-9a2b-a1b80c48ea3a,BRIGHTON TOWN HALL,-88.114,42.64,2020 - 2022,2022,no_change,WI
e596744d-d268-435e-8bad-4327150c60c2,GREEN BAY WATER UTILITY,-88.019,44.506,2020 - 2022,2022,added,WI
e5a12230-a357-4217-a71c-9e2c83f1d0a0,HAYES BILINGUAL SCHOOL,-87.924,43.008,2012 - 2014,2014,no_change,WI
e5a12230-a357-4217-a71c-9e2c83f1d0a0,HAYES BILINGUAL SCHOOL,-87.924,43.008,2014 - 2016,2016,no_change,WI
e5a12230-a357-4217-a71c-9e2c83f1d0a0,HAYES BILINGUAL SCHOOL,-87.924,43.008,2016 - 2018,2018,no_change,WI
e5a12230-a357-4217-a71c-9e2c83f1d0a0,HAYES BILINGUAL SCHOOL,-87.924,43.008,2018 - 2020,2020,no_change,WI
e5a12230-a357-4217-a71c-9e2c83f1d0a0,HAYES BILINGUAL SCHOOL,-87.924,43.008,2020 - 2022,2022,no_change,WI
e5b853df-cc94-40ce-9ab4-a004ddedc13d,SHERMAN TOWN HALL,-90.357,44.743,2012 - 2014,2014,no_change,WI
e5b853df-cc94-40ce-9ab4-a004ddedc13d,SHERMAN TOWN HALL,-90.357,44.743,2014 - 2016,2016,no_change,WI
e5b853df-cc94-40ce-9ab4-a004ddedc13d,SHERMAN TOWN HALL,-90.357,44.743,2016 - 2018,2018,no_change,WI
e5b853df-cc94-40ce-9ab4-a004ddedc13d,SHERMAN TOWN HALL,-90.357,44.743,2018 - 2020,2020,no_change,WI
e5b853df-cc94-40ce-9ab4-a004ddedc13d,SHERMAN TOWN HALL,-90.357,44.743,2020 - 2022,2022,no_change,WI
e5c5a3bd-2a45-47fc-bc5a-ccdc31cc87bc,BETHLEHEM EV. LUTHERAN SCHOOL,-88.087,43.215,2012 - 2014,2014,no_change,WI
e5c5a3bd-2a45-47fc-bc5a-ccdc31cc87bc,BETHLEHEM EV. LUTHERAN SCHOOL,-88.087,43.215,2014 - 2016,2016,no_change,WI
e5c5a3bd-2a45-47fc-bc5a-ccdc31cc87bc,BETHLEHEM EV. LUTHERAN SCHOOL,-88.087,43.215,2016 - 2018,2018,no_change,WI
e5c5a3bd-2a45-47fc-bc5a-ccdc31cc87bc,BETHLEHEM EV. LUTHERAN SCHOOL,-88.087,43.215,2018 - 2020,2020,no_change,WI
e5c5a3bd-2a45-47fc-bc5a-ccdc31cc87bc,BETHLEHEM EV. LUTHERAN SCHOOL,-88.087,43.215,2020 - 2022,2022,no_change,WI
e5e9f626-cd7d-4dbe-9ca5-d2482bdf5ff9,OSHKOSH PUBLIC LIBRARY,-88.536,44.018,2018 - 2020,2020,added,WI
e5e9f626-cd7d-4dbe-9ca5-d2482bdf5ff9,OSHKOSH PUBLIC LIBRARY,-88.536,44.018,2020 - 2022,2022,no_change,WI
e600dc8b-f2b4-47a2-b535-85d13b884139,SPRUCE TOWN HALL,-88.164,45.003,2012 - 2014,2014,no_change,WI
e600dc8b-f2b4-47a2-b535-85d13b884139,SPRUCE TOWN HALL,-88.164,45.003,2014 - 2016,2016,no_change,WI
e600dc8b-f2b4-47a2-b535-85d13b884139,SPRUCE TOWN HALL,-88.164,45.003,2016 - 2018,2018,no_change,WI
e600dc8b-f2b4-47a2-b535-85d13b884139,SPRUCE TOWN HALL,-88.164,45.003,2018 - 2020,2020,no_change,WI
e600dc8b-f2b4-47a2-b535-85d13b884139,SPRUCE TOWN HALL,-88.164,45.003,2020 - 2022,2022,no_change,WI
e623320c-e04f-4790-a57a-de3f29d8f5ef,FOX CROSSING MUNICIPAL COMPLEX,-88.497,44.231,2020 - 2022,2022,no_change,WI
e623320c-e04f-4790-a57a-de3f29d8f5ef,MUNICIPAL COMPLEX,-88.497,44.231,2012 - 2014,2014,no_change,WI
e623320c-e04f-4790-a57a-de3f29d8f5ef,MUNICIPAL COMPLEX,-88.497,44.231,2014 - 2016,2016,no_change,WI
e623320c-e04f-4790-a57a-de3f29d8f5ef,MUNICIPAL COMPLEX,-88.497,44.231,2016 - 2018,2018,no_change,WI
e623320c-e04f-4790-a57a-de3f29d8f5ef,MUNICIPAL COMPLEX,-88.497,44.231,2018 - 2020,2020,no_change,WI
e62714fe-0457-4743-9c9d-f9db599dba4c,DALE MUNCIPAL BUILDING,-88.675,44.272,2012 - 2014,2014,no_change,WI
e62714fe-0457-4743-9c9d-f9db599dba4c,DALE MUNCIPAL BUILDING,-88.675,44.272,2014 - 2016,2016,no_change,WI
e62714fe-0457-4743-9c9d-f9db599dba4c,DALE MUNCIPAL BUILDING,-88.675,44.272,2016 - 2018,2018,no_change,WI
e62714fe-0457-4743-9c9d-f9db599dba4c,DALE MUNCIPAL BUILDING,-88.675,44.272,2018 - 2020,2020,no_change,WI
e62714fe-0457-4743-9c9d-f9db599dba4c,DALE MUNCIPAL BUILDING,-88.675,44.272,2020 - 2022,2022,no_change,WI
e65c7937-71e0-40a9-bc55-b6338ac7fb2c,CHRIST LUTHERAN CHURCH OF LAMPSON,-91.82,45.983,2016 - 2018,2018,added,WI
e65c7937-71e0-40a9-bc55-b6338ac7fb2c,CHRIST LUTHERAN CHURCH OF LAMPSON,-91.82,45.983,2018 - 2020,2020,no_change,WI
e65c7937-71e0-40a9-bc55-b6338ac7fb2c,CHRIST LUTHERAN CHURCH OF LAMPSON,-91.82,45.983,2020 - 2022,2022,no_change,WI
e6a582b8-1944-42fb-9691-ec984dfc39e4,EL PASO TOWN HALL,-92.359,44.733,2012 - 2014,2014,no_change,WI
e6a582b8-1944-42fb-9691-ec984dfc39e4,EL PASO TOWN HALL,-92.359,44.733,2014 - 2016,2016,no_change,WI
e6a582b8-1944-42fb-9691-ec984dfc39e4,EL PASO TOWN HALL,-92.359,44.733,2016 - 2018,2018,no_change,WI
e6a582b8-1944-42fb-9691-ec984dfc39e4,EL PASO TOWN HALL,-92.359,44.733,2018 - 2020,2020,no_change,WI
e6a582b8-1944-42fb-9691-ec984dfc39e4,EL PASO TOWN HALL,-92.359,44.733,2020 - 2022,2022,no_change,WI
e6ba3d26-055c-42e2-889a-2faa2b566249,06-2012 DOUGLAS COMPLEX SCHOOL,-87.933,43.084,2012 - 2014,2014,no_change,WI
e6ba3d26-055c-42e2-889a-2faa2b566249,06-2012 DOUGLAS COMPLEX SCHOOL,-87.933,43.084,2014 - 2016,2016,no_change,WI
e6ba3d26-055c-42e2-889a-2faa2b566249,06-2012 DOUGLAS COMPLEX SCHOOL,-87.933,43.084,2016 - 2018,2018,no_change,WI
e6ba3d26-055c-42e2-889a-2faa2b566249,06-2012 DOUGLAS COMPLEX SCHOOL,-87.933,43.084,2018 - 2020,2020,no_change,WI
e6ba3d26-055c-42e2-889a-2faa2b566249,DOUGLAS COMPLEX SCHOOL,-87.933,43.084,2020 - 2022,2022,no_change,WI
e6e1f52a-d49a-4087-af46-1e2f5a8c688a,MARQUETTE TOWN HALL,-89.14,43.745,2012 - 2014,2014,no_change,WI
e6e1f52a-d49a-4087-af46-1e2f5a8c688a,MARQUETTE TOWN HALL,-89.14,43.745,2014 - 2016,2016,no_change,WI
e6e1f52a-d49a-4087-af46-1e2f5a8c688a,MARQUETTE TOWN HALL,-89.14,43.745,2016 - 2018,2018,no_change,WI
e6e1f52a-d49a-4087-af46-1e2f5a8c688a,MARQUETTE TOWN HALL,-89.14,43.745,2018 - 2020,2020,no_change,WI
e6e1f52a-d49a-4087-af46-1e2f5a8c688a,MARQUETTE TOWN HALL,-89.14,43.745,2020 - 2022,2022,no_change,WI
e6e82828-f08d-4113-b146-780fe56e4c0f,2012 FIRST UNITED METHODIST CHURCH,-88.402,44.264,2012 - 2014,2014,no_change,WI
e6e82828-f08d-4113-b146-780fe56e4c0f,2012 FIRST UNITED METHODIST CHURCH,-88.402,44.264,2014 - 2016,2016,no_change,WI
e6e82828-f08d-4113-b146-780fe56e4c0f,2012 FIRST UNITED METHODIST CHURCH,-88.402,44.264,2016 - 2018,2018,no_change,WI
e6e82828-f08d-4113-b146-780fe56e4c0f,2012 FIRST UNITED METHODIST CHURCH,-88.402,44.264,2018 - 2020,2020,no_change,WI
e6e82828-f08d-4113-b146-780fe56e4c0f,2012 FIRST UNITED METHODIST CHURCH,-88.402,44.264,2020 - 2022,2022,no_change,WI
e6f10e17-509d-4a10-8218-04c5dc8c5da5,HILLSBORO FIREMEN'S COMMUNITY CENTER,-90.341,43.651,2018 - 2020,2020,added,WI
e6f10e17-509d-4a10-8218-04c5dc8c5da5,HILLSBORO FIREMEN'S COMMUNITY CENTER,-90.341,43.651,2020 - 2022,2022,removed,WI
e6f3baf5-3d9e-42b6-9586-385e447923b0,KINNICKINNIC TOWN HALL,-92.545,44.912,2012 - 2014,2014,no_change,WI
e6f3baf5-3d9e-42b6-9586-385e447923b0,KINNICKINNIC TOWN HALL,-92.545,44.912,2014 - 2016,2016,no_change,WI
