localityid,geoid,name,x,y,stfp,cntyfp,tractfp
0e2c8738-08c8-458d-b1fb-5b57fb13d634,1400000US45063021032,"Census Tract 210.32, Lexington County, South Carolina",-81.221,34.021,45,063,45063021032
0e3a45cb-a5e0-488d-b2dc-15d4114cb2f4,1400000US45055970100,"Census Tract 9701, Kershaw County, South Carolina",-80.348,34.417,45,055,45055970100
0ea4344f-15dc-43bc-9567-a4747ff3b978,1400000US45047970600,"Census Tract 9706, Greenwood County, South Carolina",-82.110,34.214,45,047,45047970600
0ea4344f-15dc-43bc-9567-a4747ff3b978,1400000US45047970602,"Census Tract 9706.02, Greenwood County, South Carolina",-82.110,34.214,45,047,45047970602
0ebe5a87-da32-4dcd-b8cb-af1f8f9b9be5,1400000US45025950400,"Census Tract 9504, Chesterfield County, South Carolina",-80.065,34.795,45,025,45025950400
0ebe5a87-da32-4dcd-b8cb-af1f8f9b9be5,1400000US45025950401,"Census Tract 9504.01, Chesterfield County, South Carolina",-80.065,34.795,45,025,45025950401
0ed41f0c-994b-4e7e-958c-c20b3658127a,1400000US45059920400,"Census Tract 9204, Laurens County, South Carolina",-82.015,34.499,45,059,45059920400
0edbeacf-9643-45aa-819a-96c2874e4db9,1400000US45005970200,"Census Tract 9702, Allendale County, South Carolina",-81.476,33.070,45,005,45005970200
0edbeacf-9643-45aa-819a-96c2874e4db9,1400000US45005970202,"Census Tract 9702.02, Allendale County, South Carolina",-81.476,33.070,45,005,45005970202
0ee9cf17-91eb-430d-9d9c-3ce8531c3408,1400000US45083022302,"Census Tract 223.02, Spartanburg County, South Carolina",-81.853,35.086,45,083,45083022302
0ee9cf17-91eb-430d-9d9c-3ce8531c3408,1400000US45083022306,"Census Tract 223.06, Spartanburg County, South Carolina",-81.853,35.086,45,083,45083022306
0ef381d6-6dd6-472a-9b04-521344385b08,1400000US45059920301,"Census Tract 9203.01, Laurens County, South Carolina",-82.050,34.445,45,059,45059920301
0f0bf9c7-a2fd-48ae-827b-dae41d86c4ba,1400000US45043920100,"Census Tract 9201, Georgetown County, South Carolina",-79.356,33.680,45,043,45043920100
0f104da0-6a15-405a-bd70-2b7c330a79d8,1400000US45045002905,"Census Tract 29.05, Greenville County, South Carolina",-82.310,34.776,45,045,45045002905
0f701d53-209d-43db-bfe8-6f556be5d289,1400000US45073030100,"Census Tract 301, Oconee County, South Carolina",-83.133,34.842,45,073,45073030100
0f86e974-2625-4bb7-9daf-6f0f3cbc8a9f,1400000US45013002106,"Census Tract 21.06, Beaufort County, South Carolina",-80.899,32.253,45,013,45013002106
0f96fe81-cb6c-4d50-8b1f-2fc143a14930,1400000US45083022201,"Census Tract 222.01, Spartanburg County, South Carolina",-81.841,34.993,45,083,45083022201
0fc89e6d-3c02-45db-9601-fadf95617ccd,1400000US45051060204,"Census Tract 602.04, Horry County, South Carolina",-78.938,33.712,45,051,45051060204
0fca2d3c-de80-40f1-abab-bde03a9ffe47,1400000US45071950602,"Census Tract 9506.02, Newberry County, South Carolina",-81.323,34.242,45,071,45071950602
0fca2d3c-de80-40f1-abab-bde03a9ffe47,1400000US45071950603,"Census Tract 9506.03, Newberry County, South Carolina",-81.323,34.242,45,071,45071950603
0fd88b34-a69d-4b5d-a823-3bbf6facb43a,1400000US45045003012,"Census Tract 30.12, Greenville County, South Carolina",-82.267,34.729,45,045,45045003012
0ff962e5-9559-45a1-a6e8-c1dc58380f2d,1400000US45059921002,"Census Tract 9210.02, Laurens County, South Carolina",-81.984,34.307,45,059,45059921002
10051cad-6690-4c6e-a49b-1266473bddfe,1400000US45041002400,"Census Tract 24, Florence County, South Carolina",-79.805,33.962,45,041,45041002400
1032b378-8c6c-456a-b5d6-bfb163d60a97,1400000US45051051404,"Census Tract 514.04, Horry County, South Carolina",-78.998,33.619,45,051,45051051404
10388a7a-9591-4148-ac61-f07577a13c1d,1400000US45077010502,"Census Tract 105.02, Pickens County, South Carolina",-82.706,34.882,45,077,45077010502
1077db1a-638f-47fa-b400-9cffb41f915b,1400000US45063020510,"Census Tract 205.10, Lexington County, South Carolina",-81.130,34.035,45,063,45063020510
108652e5-a601-4bc3-9900-815634f8cf3b,1400000US45019002612,"Census Tract 26.12, Charleston County, South Carolina",-80.026,32.815,45,019,45019002612
10de07bc-93b4-4566-bb83-0e84ac2cdecb,1400000US45043920504,"Census Tract 9205.04, Georgetown County, South Carolina",-79.144,33.452,45,043,45043920504
110a6de9-731f-46ec-996d-d2c7fa60f9cb,1400000US45077011002,"Census Tract 110.02, Pickens County, South Carolina",-82.701,34.787,45,077,45077011002
110a6de9-731f-46ec-996d-d2c7fa60f9cb,1400000US45077011004,"Census Tract 110.04, Pickens County, South Carolina",-82.701,34.787,45,077,45077011004
113bf47a-a439-4445-8958-7f50e30f8d5e,1400000US45045003802,"Census Tract 38.02, Greenville County, South Carolina",-82.432,34.938,45,045,45045003802
114d1a2d-f9cf-4ca7-a337-09170c1cc014,1400000US45007010600,"Census Tract 106, Anderson County, South Carolina",-82.644,34.660,45,007,45007010600
