pollid,location_name_clean,r3latitude,r3longitude,state,base_year,change_year,geom,change_type
0101000020E61000008195438B6C8F56C00000000000D04540,WOODLAND TOWN HALL,43.625,-90.241,WI,2014,2012 - 2014,0101000020E61000008195438B6C8F56C00000000000D04540,no_change
0101000020E61000009A999999997156C00000000000D04540,WISCONSIN DELLS MUNICIPAL BUILDING,43.625,-89.775,WI,2014,2012 - 2014,0101000020E61000009A999999997156C00000000000D04540,no_change
0101000020E6100000894160E5D0F255C0E3A59BC420D04540,CIVIC CENTER,43.626,-87.794,WI,2014,2012 - 2014,0101000020E6100000894160E5D0F255C0E3A59BC420D04540,no_change
0101000020E6100000022B8716D92E56C01B2FDD2406D14540,2012 CITY HALL AUDITORIUM,43.633,-88.732,WI,2014,2012 - 2014,0101000020E6100000022B8716D92E56C01B2FDD2406D14540,no_change
0101000020E6100000AC1C5A643B7756C06DE7FBA9F1D24540,TOWN HALL,43.648,-89.863,WI,2014,2012 - 2014,0101000020E6100000AC1C5A643B7756C06DE7FBA9F1D24540,no_change
0101000020E61000000C022B87167156C03333333333D34540,SPRINGVILLE TOWN HALL,43.650,-89.767,WI,2014,2012 - 2014,0101000020E61000000C022B87167156C03333333333D34540,no_change
0101000020E6100000F6285C8FC29556C0FA7E6ABC74D34540,HILLSBORO CITY HALL,43.652,-90.340,WI,2014,2012 - 2014,0101000020E6100000F6285C8FC29556C0FA7E6ABC74D34540,no_change
0101000020E6100000F4FDD478E9B656C0DD24068195D34540,WESTBY COMMUNITY CENTER,43.653,-90.858,WI,2014,2012 - 2014,0101000020E6100000F4FDD478E9B656C0DD24068195D34540,no_change
0101000020E610000075931804568E56C0DD24068195D34540,WONEWOC VILLAGE HALL,43.653,-90.224,WI,2014,2012 - 2014,0101000020E610000075931804568E56C0DD24068195D34540,no_change
0101000020E6100000BE9F1A2FDD1C56C0DD24068195D34540,BYRON TOWN HALL,43.653,-88.451,WI,2014,2012 - 2014,0101000020E6100000BE9F1A2FDD1C56C0DD24068195D34540,no_change
0101000020E61000002FDD2406819556C0C1CAA145B6D34540,FOREST TOWN GARAGE,43.654,-90.336,WI,2014,2012 - 2014,0101000020E61000002FDD2406819556C0C1CAA145B6D34540,no_change
0101000020E61000002DB29DEFA70E56C0C1CAA145B6D34540,OSCEOLA TOWN HALL,43.654,-88.229,WI,2014,2012 - 2014,0101000020E61000002DB29DEFA70E56C0C1CAA145B6D34540,no_change
0101000020E61000002FDD2406816556C0A4703D0AD7D34540,DOUGLAS TOWN HALL,43.655,-89.586,WI,2014,2012 - 2014,0101000020E61000002FDD2406816556C0A4703D0AD7D34540,no_change
0101000020E61000007593180456C656C08716D9CEF7D34540,HAMBURG TOWN HALL,43.656,-91.099,WI,2014,2012 - 2014,0101000020E61000007593180456C656C08716D9CEF7D34540,no_change
0101000020E610000062105839B40056C08716D9CEF7D34540,CASCADE VILLAGE HALL,43.656,-88.011,WI,2014,2012 - 2014,0101000020E610000062105839B40056C08716D9CEF7D34540,no_change
0101000020E6100000BC74931804C656C04E62105839D44540,CHASEBURG VILLAGE HALL,43.658,-91.094,WI,2014,2012 - 2014,0101000020E6100000BC74931804C656C04E62105839D44540,no_change
0101000020E61000005839B4C8762656C0BE9F1A2FDDD44540,OAKFIELD TOWN HALL,43.663,-88.601,WI,2014,2012 - 2014,0101000020E61000005839B4C8762656C0BE9F1A2FDDD44540,no_change
0101000020E6100000BC74931804CE56C0A245B6F3FDD44540,STODDARD VILLAGE HALL,43.664,-91.219,WI,2014,2012 - 2014,0101000020E6100000BC74931804CE56C0A245B6F3FDD44540,no_change
0101000020E610000023DBF97E6ACC56C085EB51B81ED54540,BERGEN TOWN HALL,43.665,-91.194,WI,2014,2012 - 2014,0101000020E610000023DBF97E6ACC56C085EB51B81ED54540,no_change
0101000020E61000005C8FC2F528BC56C085EB51B81ED54540,COON TOWN HALL,43.665,-90.940,WI,2014,2012 - 2014,0101000020E61000005C8FC2F528BC56C085EB51B81ED54540,no_change
0101000020E6100000C520B07268A956C06891ED7C3FD54540,WHITESTOWN TOWN HALL,43.666,-90.647,WI,2014,2012 - 2014,0101000020E6100000C520B07268A956C06891ED7C3FD54540,no_change
0101000020E610000066666666660656C06891ED7C3FD54540,MITCHELL TOWN HALL,43.666,-88.100,WI,2014,2012 - 2014,0101000020E610000066666666660656C06891ED7C3FD54540,no_change
0101000020E6100000E5D022DBF9B656C02FDD240681D54540,CHRISTIANA TOWN HALL,43.668,-90.859,WI,2014,2012 - 2014,0101000020E6100000E5D022DBF9B656C02FDD240681D54540,no_change
0101000020E6100000E17A14AE476956C0F6285C8FC2D54540,NEW HAVEN TOWN HALL,43.670,-89.645,WI,2014,2012 - 2014,0101000020E6100000E17A14AE476956C0F6285C8FC2D54540,no_change
0101000020E6100000A8C64B37895956C0BC74931804D64540,BUFFALO TOWN HALL,43.672,-89.399,WI,2014,2012 - 2014,0101000020E6100000A8C64B37895956C0BC74931804D64540,no_change
0101000020E610000039B4C876BEF755C083C0CAA145D64540,LIMA TOWN HALL,43.674,-87.871,WI,2014,2012 - 2014,0101000020E610000039B4C876BEF755C083C0CAA145D64540,no_change
0101000020E6100000A245B6F3FDFC55C04A0C022B87D64540,WALDO VILLAGE HALL,43.676,-87.953,WI,2014,2012 - 2014,0101000020E6100000A245B6F3FDFC55C04A0C022B87D64540,no_change
0101000020E6100000295C8FC2F59056C0BA490C022BD74540,WONEWOC TOWN HALL,43.681,-90.265,WI,2014,2012 - 2014,0101000020E6100000295C8FC2F59056C0BA490C022BD74540,no_change
0101000020E6100000FCA9F1D24D8256C09EEFA7C64BD74540,SEVEN MILE CREEK TOWN HALL,43.682,-90.036,WI,2014,2012 - 2014,0101000020E6100000FCA9F1D24D8256C09EEFA7C64BD74540,no_change
0101000020E6100000105839B4C8AE56C0643BDF4F8DD74540,CLINTON TOWN HALL,43.684,-90.731,WI,2014,2012 - 2014,0101000020E6100000105839B4C8AE56C0643BDF4F8DD74540,no_change
0101000020E610000037894160E59056C0643BDF4F8DD74540,TOWN HALL,43.684,-90.264,WI,2014,2012 - 2014,0101000020E610000037894160E59056C0643BDF4F8DD74540,no_change
0101000020E6100000B0726891ED3456C0643BDF4F8DD74540,ALTO COMMUNITY CENTER,43.684,-88.827,WI,2014,2012 - 2014,0101000020E6100000B0726891ED3456C0643BDF4F8DD74540,no_change
0101000020E6100000508D976E122356C0643BDF4F8DD74540,OAKFIELD COMMUNITY CENTER,43.684,-88.548,WI,2014,2012 - 2014,0101000020E6100000508D976E122356C0643BDF4F8DD74540,no_change
0101000020E6100000E3A59BC420F055C048E17A14AED74540,TOWN OF WILSON TOWN HALL,43.685,-87.752,WI,2014,2012 - 2014,0101000020E6100000E3A59BC420F055C048E17A14AED74540,no_change
0101000020E610000017D9CEF7534356C0D578E92631D84540,2012 MANCHESTER SENIOR CENTER,43.689,-89.052,WI,2014,2012 - 2014,0101000020E610000017D9CEF7534356C0D578E92631D84540,no_change
0101000020E610000000000000000056C0D578E92631D84540,LYNDON TOWN HALL,43.689,-88.000,WI,2014,2012 - 2014,0101000020E610000000000000000056C0D578E92631D84540,no_change
0101000020E61000008FC2F5285C8756C07F6ABC7493D84540,TOWN HALL,43.692,-90.115,WI,2014,2012 - 2014,0101000020E61000008FC2F5285C8756C07F6ABC7493D84540,no_change
0101000020E6100000022B8716D91656C07F6ABC7493D84540,EDEN COMMUNITY CENTER,43.692,-88.357,WI,2014,2012 - 2014,0101000020E6100000022B8716D91656C07F6ABC7493D84540,no_change
0101000020E6100000D578E926314856C062105839B4D84540,KINGSTON VILLAGE HALL,43.693,-89.128,WI,2014,2012 - 2014,0101000020E6100000D578E926314856C062105839B4D84540,no_change
0101000020E610000066666666662E56C07D3F355EBAD94540,WAUPUN TOWN HALL,43.701,-88.725,WI,2014,2012 - 2014,0101000020E610000066666666662E56C07D3F355EBAD94540,no_change
0101000020E61000000C022B8716C156C060E5D022DBD94540,COON VALLEY VILLAGE HALL,43.702,-91.017,WI,2014,2012 - 2014,0101000020E61000000C022B8716C156C060E5D022DBD94540,no_change
0101000020E6100000BA490C022B3F56C0EE7C3F355EDA4540,2012 CITY OF MARKESAN MUNICIPAL BUILDING,43.706,-88.987,WI,2014,2012 - 2014,0101000020E6100000BA490C022B3F56C0EE7C3F355EDA4540,no_change
0101000020E6100000105839B4C86E56C0D122DBF97EDA4540,DELL PRAIRIE TOWN HALL,43.707,-89.731,WI,2014,2012 - 2014,0101000020E6100000105839B4C86E56C0D122DBF97EDA4540,no_change
0101000020E6100000D9CEF753E35D56C0B4C876BE9FDA4540,ENDEAVOR/MOUNDVILLE FIRE DEPARTMENT,43.708,-89.467,WI,2014,2012 - 2014,0101000020E6100000D9CEF753E35D56C0B4C876BE9FDA4540,no_change
0101000020E6100000F6285C8FC25D56C05EBA490C02DB4540,ADA MILLS DONNER AND MELVIN R DONNER CIVIC CENTER,43.711,-89.465,WI,2014,2012 - 2014,0101000020E6100000F6285C8FC25D56C05EBA490C02DB4540,no_change
0101000020E61000003108AC1C5A3C56C05EBA490C02DB4540,MACKFORD TOWN HALL,43.711,-88.943,WI,2014,2012 - 2014,0101000020E61000003108AC1C5A3C56C05EBA490C02DB4540,no_change
0101000020E61000007D3F355EBA7956C02506819543DB4540,LYNDON STATION VILLAGE HALL,43.713,-89.902,WI,2014,2012 - 2014,0101000020E61000007D3F355EBA7956C02506819543DB4540,no_change
0101000020E61000007593180456EE55C079E9263108DC4540,WARD 26  BETHANY REFORMED CHURCH,43.719,-87.724,WI,2014,2012 - 2014,0101000020E61000007593180456EE55C079E9263108DC4540,no_change
0101000020E6100000D9CEF753E3A556C0068195438BDC4540,ONTARIO FIRE STATION/MUNICIPAL BUILDING,43.723,-90.592,WI,2014,2012 - 2014,0101000020E6100000D9CEF753E3A556C0068195438BDC4540,no_change
0101000020E6100000A01A2FDD24EE55C004560E2DB2DD4540,WARD 20  ST PAUL'S UNITED CHURCH OF CHRIST,43.732,-87.721,WI,2014,2012 - 2014,0101000020E6100000A01A2FDD24EE55C004560E2DB2DD4540,no_change
0101000020E61000005C8FC2F5282456C0E7FBA9F1D2DD4540,LAMARTINE MUNICIPAL BUILDING,43.733,-88.565,WI,2014,2012 - 2014,0101000020E61000005C8FC2F5282456C0E7FBA9F1D2DD4540,no_change
0101000020E6100000B6F3FDD4787956C0CBA145B6F3DD4540,KILDARE TOWN HALL,43.734,-89.898,WI,2014,2012 - 2014,0101000020E6100000B6F3FDD4787956C0CBA145B6F3DD4540,no_change
0101000020E6100000355EBA490C3256C0AE47E17A14DE4540,BRANDON VILLAGE HALL,43.735,-88.782,WI,2014,2012 - 2014,0101000020E6100000355EBA490C3256C0AE47E17A14DE4540,no_change
0101000020E6100000C976BE9F1AEF55C07593180456DE4540,GOOD SHEPHERD LUTHERAN CHURCH,43.737,-87.736,WI,2014,2012 - 2014,0101000020E6100000C976BE9F1AEF55C07593180456DE4540,no_change
0101000020E61000008FC2F5285C3756C05839B4C876DE4540,FAIRWATER CIVIC CENTER,43.738,-88.865,WI,2014,2012 - 2014,0101000020E61000008FC2F5285C3756C05839B4C876DE4540,no_change
0101000020E6100000448B6CE7FBF155C05839B4C876DE4540,KOHLER VILLAGE HALL,43.738,-87.781,WI,2014,2012 - 2014,0101000020E6100000448B6CE7FBF155C05839B4C876DE4540,no_change
0101000020E6100000BC74931804EE55C03BDF4F8D97DE4540,WARD 15  ST PETER CLAVER CHURCH,43.739,-87.719,WI,2014,2012 - 2014,0101000020E6100000BC74931804EE55C03BDF4F8D97DE4540,no_change
0101000020E6100000C520B072689156C0022B8716D9DE4540,ELROY LIBRARY,43.741,-90.272,WI,2014,2012 - 2014,0101000020E6100000C520B072689156C0022B8716D9DE4540,no_change
0101000020E610000060E5D022DBB156C0AC1C5A643BDF4540,V OF CASHTON,43.744,-90.779,WI,2014,2012 - 2014,0101000020E610000060E5D022DBB156C0AC1C5A643BDF4540,no_change
0101000020E6100000295C8FC2F54856C08FC2F5285CDF4540,2012 MARQUETTE TOWN HALL,43.745,-89.140,WI,2014,2012 - 2014,0101000020E6100000295C8FC2F54856C08FC2F5285CDF4540,no_change
0101000020E610000037894160E54856C08FC2F5285CDF4540,MARQUETTE VILLAGE HALL,43.745,-89.139,WI,2014,2012 - 2014,0101000020E610000037894160E54856C08FC2F5285CDF4540,no_change
0101000020E6100000894160E5D06256C039B4C876BEDF4540,OXFORD TOWN HALL,43.748,-89.544,WI,2014,2012 - 2014,0101000020E6100000894160E5D06256C039B4C876BEDF4540,no_change
0101000020E61000002DB29DEFA7FE55C039B4C876BEDF4540,CITY HALL,43.748,-87.979,WI,2014,2012 - 2014,0101000020E61000002DB29DEFA7FE55C039B4C876BEDF4540,no_change
0101000020E61000007F6ABC74931056C01D5A643BDFDF4540,FOREST TOWN HALL,43.749,-88.259,WI,2014,2012 - 2014,0101000020E61000007F6ABC74931056C01D5A643BDFDF4540,no_change
0101000020E6100000F6285C8FC21556C0C74B378941E04540,EMPIRE TOWN HALL,43.752,-88.340,WI,2014,2012 - 2014,0101000020E6100000F6285C8FC21556C0C74B378941E04540,no_change
0101000020E61000001283C0CAA1ED55C0C74B378941E04540,MEAD PUBLIC LIBRARY,43.752,-87.713,WI,2014,2012 - 2014,0101000020E61000001283C0CAA1ED55C0C74B378941E04540,no_change
0101000020E61000000000000000B056C08D976E1283E04540,T OF JEFFERSON,43.754,-90.750,WI,2014,2012 - 2014,0101000020E61000000000000000B056C08D976E1283E04540,no_change
0101000020E61000006891ED7C3F1D56C08D976E1283E04540,FOND DU LAC TOWN HALL,43.754,-88.457,WI,2014,2012 - 2014,0101000020E61000006891ED7C3F1D56C08D976E1283E04540,no_change
0101000020E6100000E9263108AC2C56C054E3A59BC4E04540,SPRINGVALE TOWN HALL,43.756,-88.698,WI,2014,2012 - 2014,0101000020E6100000E9263108AC2C56C054E3A59BC4E04540,no_change
0101000020E6100000AC1C5A643BEF55C054E3A59BC4E04540,WARD 18  FIRST UNITED LUTHERAN CHURCH,43.756,-87.738,WI,2014,2012 - 2014,0101000020E6100000AC1C5A643BEF55C054E3A59BC4E04540,no_change
0101000020E6100000E9263108AC1C56C037894160E5E04540,FIRE STATION 1,43.757,-88.448,WI,2014,2012 - 2014,0101000020E6100000E9263108AC1C56C037894160E5E04540,no_change
0101000020E6100000E5D022DBF9FE55C037894160E5E04540,PLYMOUTH TOWN HALL,43.757,-87.984,WI,2014,2012 - 2014,0101000020E6100000E5D022DBF9FE55C037894160E5E04540,no_change
0101000020E610000054E3A59BC49056C06F1283C0CAE14540,PLYMOUTH TOWN HALL,43.764,-90.262,WI,2014,2012 - 2014,0101000020E610000054E3A59BC49056C06F1283C0CAE14540,no_change
0101000020E61000005839B4C876EE55C06F1283C0CAE14540,EVANGELICAL FREE CHURCH,43.764,-87.726,WI,2014,2012 - 2014,0101000020E61000005839B4C876EE55C06F1283C0CAE14540,no_change
0101000020E61000004C378941605D56C0355EBA490CE24540,PACKWAUKEE TOWN HALL,43.766,-89.459,WI,2014,2012 - 2014,0101000020E61000004C378941605D56C0355EBA490CE24540,no_change
0101000020E610000025068195431B56C0355EBA490CE24540,WARD FOND DU LAC FAIRGROUNDS EXPO BUILDING,43.766,-88.426,WI,2014,2012 - 2014,0101000020E610000025068195431B56C0355EBA490CE24540,no_change
0101000020E61000004A0C022B878656C01904560E2DE24540,TOWN HALL,43.767,-90.102,WI,2014,2012 - 2014,0101000020E61000004A0C022B878656C01904560E2DE24540,no_change
0101000020E610000085EB51B81EED55C01904560E2DE24540,FIRST CONGREGATIONAL CHURCH,43.767,-87.705,WI,2014,2012 - 2014,0101000020E610000085EB51B81EED55C01904560E2DE24540,no_change
0101000020E6100000BE9F1A2FDD1C56C0FCA9F1D24DE24540,FOND DU LAC AQUATIC CENTER,43.768,-88.451,WI,2014,2012 - 2014,0101000020E6100000BE9F1A2FDD1C56C0FCA9F1D24DE24540,no_change
0101000020E6100000295C8FC2F5F855C0FCA9F1D24DE24540,SHEBOYGAN FALLS TOWN HALL,43.768,-87.890,WI,2014,2012 - 2014,0101000020E6100000295C8FC2F5F855C0FCA9F1D24DE24540,no_change
0101000020E61000001283C0CAA1CD56C0C3F5285C8FE24540,INDEPENDENT LIVING RESOURCES,43.770,-91.213,WI,2014,2012 - 2014,0101000020E61000001283C0CAA1CD56C0C3F5285C8FE24540,no_change
0101000020E6100000F4FDD478E9B656C0A69BC420B0E24540,T OF PORTLAND,43.771,-90.858,WI,2014,2012 - 2014,0101000020E6100000F4FDD478E9B656C0A69BC420B0E24540,no_change
0101000020E610000039B4C876BEEF55C0A69BC420B0E24540,WARD 08  PRAISE FELLOWSHIP,43.771,-87.746,WI,2014,2012 - 2014,0101000020E610000039B4C876BEEF55C0A69BC420B0E24540,no_change
0101000020E61000001283C0CAA1CD56C0894160E5D0E24540,HINTGEN ELEMENTARY SCHOOL,43.772,-91.213,WI,2014,2012 - 2014,0101000020E61000001283C0CAA1CD56C0894160E5D0E24540,no_change
0101000020E61000003108AC1C5A9C56C0508D976E12E34540,T OF WELLINGTON,43.774,-90.443,WI,2014,2012 - 2014,0101000020E61000003108AC1C5A9C56C0508D976E12E34540,no_change
0101000020E61000001904560E2D6A56C0508D976E12E34540,JACKSON TOWN HALL,43.774,-89.659,WI,2014,2012 - 2014,0101000020E61000001904560E2D6A56C0508D976E12E34540,no_change
0101000020E610000091ED7C3F351E56C03333333333E34540,WARD 3-EVANS SCHOOL 2012,43.775,-88.472,WI,2014,2012 - 2014,0101000020E610000091ED7C3F351E56C03333333333E34540,no_change
0101000020E61000004E621058391C56C0FA7E6ABC74E34540,WARD SENIOR CENTER   2012,43.777,-88.441,WI,2014,2012 - 2014,0101000020E61000004E621058391C56C0FA7E6ABC74E34540,no_change
0101000020E61000008195438B6CEF55C0DD24068195E34540,WARD 03  QUARRYVIEW CENTER,43.778,-87.741,WI,2014,2012 - 2014,0101000020E61000008195438B6CEF55C0DD24068195E34540,no_change
0101000020E6100000B0726891ED5456C0C1CAA145B6E34540,MONTELLO TOWN HALL,43.779,-89.327,WI,2014,2012 - 2014,0101000020E6100000B0726891ED5456C0C1CAA145B6E34540,no_change
0101000020E61000006891ED7C3F0556C0A4703D0AD7E34540,GREENBUSH TOWN HALL,43.780,-88.082,WI,2014,2012 - 2014,0101000020E61000006891ED7C3F0556C0A4703D0AD7E34540,no_change
0101000020E6100000E9263108AC6456C08716D9CEF7E34540,OXFORD VILLAGE HALL,43.781,-89.573,WI,2014,2012 - 2014,0101000020E6100000E9263108AC6456C08716D9CEF7E34540,no_change
0101000020E6100000E9263108AC1C56C04E62105839E44540,FOND DU LAC POLICE DEPARTMENT,43.783,-88.448,WI,2014,2012 - 2014,0101000020E6100000E9263108AC1C56C04E62105839E44540,no_change
0101000020E6100000BC74931804CE56C03108AC1C5AE44540,ALTRA FEDERAL CREDIT UNION,43.784,-91.219,WI,2014,2012 - 2014,0101000020E6100000BC74931804CE56C03108AC1C5AE44540,no_change
0101000020E610000004560E2DB2CD56C03108AC1C5AE44540,SHELBY TOWN HALL ANNEX,43.784,-91.214,WI,2014,2012 - 2014,0101000020E610000004560E2DB2CD56C03108AC1C5AE44540,no_change
0101000020E610000091ED7C3F359656C03108AC1C5AE44540,GLENDALE TOWN HALL,43.784,-90.347,WI,2014,2012 - 2014,0101000020E610000091ED7C3F359656C03108AC1C5AE44540,no_change
0101000020E61000000C022B87168156C03108AC1C5AE44540,LEMONWEIR TOWN HALL,43.784,-90.017,WI,2014,2012 - 2014,0101000020E61000000C022B87168156C03108AC1C5AE44540,no_change
0101000020E610000060E5D022DBF155C014AE47E17AE44540,TOWN OF SHEBOYGAN FIREHOUSE,43.785,-87.779,WI,2014,2012 - 2014,0101000020E610000060E5D022DBF155C014AE47E17AE44540,no_change
0101000020E6100000FCA9F1D24DC256C0F853E3A59BE44540,GREENFIELD TOWN HALL,43.786,-91.036,WI,2014,2012 - 2014,0101000020E6100000FCA9F1D24DC256C0F853E3A59BE44540,no_change
0101000020E610000091ED7C3F35CE56C0BE9F1A2FDDE44540,SPENCE ELEMENTARY SCHOOL,43.788,-91.222,WI,2014,2012 - 2014,0101000020E610000091ED7C3F35CE56C0BE9F1A2FDDE44540,no_change
0101000020E6100000A01A2FDD241E56C0BE9F1A2FDDE44540,WARD 1- WESTNOR APARTMENTS 2012,43.788,-88.471,WI,2014,2012 - 2014,0101000020E6100000A01A2FDD241E56C0BE9F1A2FDDE44540,no_change
0101000020E610000077BE9F1A2F5556C04C37894160E54540,MONTELLO CITY HALL,43.792,-89.331,WI,2014,2012 - 2014,0101000020E610000077BE9F1A2F5556C04C37894160E54540,no_change
0101000020E610000085EB51B81E3D56C04C37894160E54540,GREEN LAKE TOWN HALL,43.792,-88.955,WI,2014,2012 - 2014,0101000020E610000085EB51B81E3D56C04C37894160E54540,no_change
0101000020E61000004A0C022B87CE56C0F6285C8FC2E54540,9-LONGFELLOW MIDDLE SCHOOL,43.795,-91.227,WI,2014,2012 - 2014,0101000020E61000004A0C022B87CE56C0F6285C8FC2E54540,no_change
0101000020E610000039B4C876BE9756C0F6285C8FC2E54540,KENDALL COMMUNITY HALL,43.795,-90.371,WI,2014,2012 - 2014,0101000020E610000039B4C876BE9756C0F6285C8FC2E54540,no_change
0101000020E6100000986E1283C01A56C0F6285C8FC2E54540,FOND DU LAC HIGH SCHOOL,43.795,-88.418,WI,2014,2012 - 2014,0101000020E6100000986E1283C01A56C0F6285C8FC2E54540,no_change
0101000020E6100000022B8716D9CE56C0BC74931804E64540,LA CROSSE SOUTH COMMUNITY LIBRARY,43.797,-91.232,WI,2014,2012 - 2014,0101000020E6100000022B8716D9CE56C0BC74931804E64540,no_change
0101000020E6100000DBF97E6ABC8456C0BC74931804E64540,MAUSTON CITY HALL,43.797,-90.074,WI,2014,2012 - 2014,0101000020E6100000DBF97E6ABC8456C0BC74931804E64540,no_change
0101000020E61000000E2DB29DEFCF56C0A01A2FDD24E64540,SOUTHSIDE NEIGHBORHOOD CENTER,43.798,-91.249,WI,2014,2012 - 2014,0101000020E61000000E2DB29DEFCF56C0A01A2FDD24E64540,no_change
0101000020E610000023DBF97E6A1C56C0A01A2FDD24E64540,LAKESIDE PARK PAVILION,43.798,-88.444,WI,2014,2012 - 2014,0101000020E610000023DBF97E6A1C56C0A01A2FDD24E64540,no_change
0101000020E6100000508D976E120356C0A01A2FDD24E64540,GLENBEULAH VILLAGE HALL,43.798,-88.048,WI,2014,2012 - 2014,0101000020E6100000508D976E120356C0A01A2FDD24E64540,no_change
0101000020E61000002DB29DEFA7CE56C0105839B4C8E64540,HOGAN ADMINISTRATIVE CENTER,43.803,-91.229,WI,2014,2012 - 2014,0101000020E61000002DB29DEFA7CE56C0105839B4C8E64540,no_change
0101000020E6100000A8C64B3789B156C0D7A3703D0AE74540,MELVINA VILLAGE HALL,43.805,-90.774,WI,2014,2012 - 2014,0101000020E6100000A8C64B3789B156C0D7A3703D0AE74540,no_change
0101000020E61000009EEFA7C64B1F56C08195438B6CE74540,NORTH FOND DU LAC COMMUNITY CENTER,43.808,-88.489,WI,2014,2012 - 2014,0101000020E61000009EEFA7C64B1F56C08195438B6CE74540,no_change
0101000020E6100000AC1C5A643BCF56C0643BDF4F8DE74540,6-FIRST PRESBYTERIAN CHURCH,43.809,-91.238,WI,2014,2012 - 2014,0101000020E6100000AC1C5A643BCF56C0643BDF4F8DE74540,no_change
0101000020E6100000DD240681952B56C0643BDF4F8DE74540,ROSENDALE MUNICIPAL BUILDING,43.809,-88.681,WI,2014,2012 - 2014,0101000020E6100000DD240681952B56C0643BDF4F8DE74540,no_change
0101000020E610000048E17A14AECF56C02B8716D9CEE74540,7-LA CROSSE PUBLIC LIBRARY,43.811,-91.245,WI,2014,2012 - 2014,0101000020E610000048E17A14AECF56C02B8716D9CEE74540,no_change
0101000020E61000009A99999999A156C0D578E92631E84540,WILTON COMMUNITY CENTER COMPLEX,43.814,-90.525,WI,2014,2012 - 2014,0101000020E61000009A99999999A156C0D578E92631E84540,no_change
0101000020E61000005839B4C876CE56C0B81E85EB51E84540,8-EMERSON ELEMENTARY SCHOOL,43.815,-91.226,WI,2014,2012 - 2014,0101000020E61000005839B4C876CE56C0B81E85EB51E84540,no_change
0101000020E6100000F4FDD478E9CE56C07F6ABC7493E84540,5-UW-L RECREATIONAL EAGLE CENTER,43.817,-91.233,WI,2014,2012 - 2014,0101000020E6100000F4FDD478E9CE56C07F6ABC7493E84540,no_change
0101000020E610000079E92631087C56C062105839B4E84540,TOWN HALL,43.818,-89.938,WI,2014,2012 - 2014,0101000020E610000079E92631087C56C062105839B4E84540,no_change
0101000020E610000000000000002856C0295C8FC2F5E84540,ELDORADO COMMUNITY HALL,43.820,-88.625,WI,2014,2012 - 2014,0101000020E610000000000000002856C0295C8FC2F5E84540,no_change
0101000020E61000008FC2F5285C4F56C00C022B8716E94540,MECAN TOWN HALL,43.821,-89.240,WI,2014,2012 - 2014,0101000020E61000008FC2F5285C4F56C00C022B8716E94540,no_change
0101000020E61000005839B4C876CE56C0F0A7C64B37E94540,MYRICK PARK CENTER,43.822,-91.226,WI,2014,2012 - 2014,0101000020E61000005839B4C876CE56C0F0A7C64B37E94540,no_change
0101000020E6100000B4C876BE9F0A56C0F0A7C64B37E94540,SAINT CLOUD VILLAGE HALL,43.822,-88.166,WI,2014,2012 - 2014,0101000020E6100000B4C876BE9F0A56C0F0A7C64B37E94540,no_change
0101000020E610000062105839B4A056C0D34D621058E94540,WILTON TOWN SHOP,43.823,-90.511,WI,2014,2012 - 2014,0101000020E610000062105839B4A056C0D34D621058E94540,no_change
0101000020E6100000CDCCCCCCCCF455C09A99999999E94540,HOWARDS GROVE VILLAGE HALL,43.825,-87.825,WI,2014,2012 - 2014,0101000020E6100000CDCCCCCCCCF455C09A99999999E94540,no_change
0101000020E61000008FC2F5285C0F56C060E5D022DBE94540,MOUNT CALVARY/MARSHFIELD VILLAGE HALL,43.827,-88.240,WI,2014,2012 - 2014,0101000020E61000008FC2F5285C0F56C060E5D022DBE94540,no_change
0101000020E61000002B8716D9CEA756C00AD7A3703DEA4540,RIDGEVILLE TOWN HALL,43.830,-90.622,WI,2014,2012 - 2014,0101000020E61000002B8716D9CEA756C00AD7A3703DEA4540,no_change
0101000020E61000000E2DB29DEFA756C0EE7C3F355EEA4540,NORWALK VILLAGE HALL,43.831,-90.624,WI,2014,2012 - 2014,0101000020E61000000E2DB29DEFA756C0EE7C3F355EEA4540,no_change
0101000020E61000002B8716D9CEA756C0EE7C3F355EEA4540,SHELDON TOWN HALL,43.831,-90.622,WI,2014,2012 - 2014,0101000020E61000002B8716D9CEA756C0EE7C3F355EEA4540,no_change
0101000020E61000005A643BDF4FC556C0986E1283C0EA4540,BARRE TOWN HALL,43.834,-91.083,WI,2014,2012 - 2014,0101000020E61000005A643BDF4FC556C0986E1283C0EA4540,no_change
0101000020E6100000FED478E9260156C0986E1283C0EA4540,GRASHORN MEMORIAL CIVIC CENTER,43.834,-88.018,WI,2014,2012 - 2014,0101000020E6100000FED478E9260156C0986E1283C0EA4540,no_change
0101000020E61000006F1283C0CAF955C07B14AE47E1EA4540,TOWN OF HERMAN TOWN HALL,43.835,-87.903,WI,2014,2012 - 2014,0101000020E61000006F1283C0CAF955C07B14AE47E1EA4540,no_change
0101000020E610000039B4C876BE1756C04260E5D022EB4540,TAYCHEEDAH TOWN HALL,43.837,-88.371,WI,2014,2012 - 2014,0101000020E610000039B4C876BE1756C04260E5D022EB4540,no_change
0101000020E6100000A4703D0AD77356C02506819543EB4540,EASTON TOWN HALL,43.838,-89.810,WI,2014,2012 - 2014,0101000020E6100000A4703D0AD77356C02506819543EB4540,no_change
