localityid,location_name_clean,r3latitude,r3longitude,state,base_year,change_year,geom,change_type
0349745d-4fc0-4fcc-92fe-c71a5e8be53f,TURNER MEMORIAL AME CHURCH,33.993,-81.075,SC,2014,2012 - 2014,0101000020E6100000CDCCCCCCCC4454C0C976BE9F1AFF4040,no_change
0349745d-4fc0-4fcc-92fe-c71a5e8be53f,TURNER MEMORIAL AME CHURCH,33.993,-81.075,SC,2016,2014 - 2016,0101000020E6100000CDCCCCCCCC4454C0C976BE9F1AFF4040,no_change
0349745d-4fc0-4fcc-92fe-c71a5e8be53f,TURNER MEMORIAL AME CHURCH,33.993,-81.075,SC,2018,2016 - 2018,0101000020E6100000CDCCCCCCCC4454C0C976BE9F1AFF4040,no_change
0349745d-4fc0-4fcc-92fe-c71a5e8be53f,TURNER MEMORIAL AME CHURCH,33.993,-81.075,SC,2020,2018 - 2020,0101000020E6100000CDCCCCCCCC4454C0C976BE9F1AFF4040,no_change
0349745d-4fc0-4fcc-92fe-c71a5e8be53f,TURNER MEMORIAL AME CHURCH,33.993,-81.075,SC,2022,2020 - 2022,0101000020E6100000CDCCCCCCCC4454C0C976BE9F1AFF4040,no_change
03600ec3-f952-49fe-bb6f-55db90043e0e,OLD TIME GOSPEL CHURCH,33.705,-81.779,SC,2014,2012 - 2014,0101000020E610000060E5D022DB7154C00AD7A3703DDA4040,no_change
03600ec3-f952-49fe-bb6f-55db90043e0e,OLD TIME GOSPEL CHURCH,33.705,-81.779,SC,2016,2014 - 2016,0101000020E610000060E5D022DB7154C00AD7A3703DDA4040,no_change
03600ec3-f952-49fe-bb6f-55db90043e0e,OLD TIME GOSPEL CHURCH,33.705,-81.779,SC,2018,2016 - 2018,0101000020E610000060E5D022DB7154C00AD7A3703DDA4040,no_change
03600ec3-f952-49fe-bb6f-55db90043e0e,OLD TIME GOSPEL CHURCH,33.705,-81.779,SC,2020,2018 - 2020,0101000020E610000060E5D022DB7154C00AD7A3703DDA4040,removed
0379d630-bbd6-411d-bbc6-49d226783c01,OAKWOOD BAPTIST CHURCH,33.991,-81.162,SC,2014,2012 - 2014,0101000020E6100000EE7C3F355E4A54C0022B8716D9FE4040,no_change
0379d630-bbd6-411d-bbc6-49d226783c01,OAKWOOD BAPTIST CHURCH,33.991,-81.162,SC,2016,2014 - 2016,0101000020E6100000EE7C3F355E4A54C0022B8716D9FE4040,no_change
0379d630-bbd6-411d-bbc6-49d226783c01,OAKWOOD BAPTIST CHURCH,33.991,-81.162,SC,2018,2016 - 2018,0101000020E6100000EE7C3F355E4A54C0022B8716D9FE4040,no_change
0379d630-bbd6-411d-bbc6-49d226783c01,OAKWOOD BAPTIST CHURCH,33.991,-81.162,SC,2020,2018 - 2020,0101000020E6100000EE7C3F355E4A54C0022B8716D9FE4040,no_change
0379d630-bbd6-411d-bbc6-49d226783c01,OAKWOOD BAPTIST CHURCH,33.991,-81.162,SC,2022,2020 - 2022,0101000020E6100000EE7C3F355E4A54C0022B8716D9FE4040,no_change
038e689d-4b29-4d5a-a0d0-5581836d2c23,PLAINVIEW SCHOOL,34.514,-80.041,SC,2014,2012 - 2014,0101000020E6100000B4C876BE9F0254C06F1283C0CA414140,no_change
038e689d-4b29-4d5a-a0d0-5581836d2c23,PLAINVIEW SCHOOL,34.514,-80.041,SC,2016,2014 - 2016,0101000020E6100000B4C876BE9F0254C06F1283C0CA414140,no_change
038e689d-4b29-4d5a-a0d0-5581836d2c23,PLAINVIEW SCHOOL,34.514,-80.041,SC,2018,2016 - 2018,0101000020E6100000B4C876BE9F0254C06F1283C0CA414140,no_change
038e689d-4b29-4d5a-a0d0-5581836d2c23,PLAINVIEW SCHOOL,34.514,-80.041,SC,2020,2018 - 2020,0101000020E6100000B4C876BE9F0254C06F1283C0CA414140,no_change
038e689d-4b29-4d5a-a0d0-5581836d2c23,PLAINVIEW SCHOOL,34.514,-80.041,SC,2022,2020 - 2022,0101000020E6100000B4C876BE9F0254C06F1283C0CA414140,no_change
03a181f1-0ed2-4b5b-bdf0-ae9912cb08bd,ROWESVILLE COMMUNITY CENTER,33.373,-80.839,SC,2014,2012 - 2014,0101000020E610000004560E2DB23554C039B4C876BEAF4040,no_change
03a181f1-0ed2-4b5b-bdf0-ae9912cb08bd,ROWESVILLE COMMUNITY CENTER,33.373,-80.839,SC,2016,2014 - 2016,0101000020E610000004560E2DB23554C039B4C876BEAF4040,no_change
03a181f1-0ed2-4b5b-bdf0-ae9912cb08bd,ROWESVILLE COMMUNITY CENTER,33.373,-80.839,SC,2018,2016 - 2018,0101000020E610000004560E2DB23554C039B4C876BEAF4040,no_change
03a181f1-0ed2-4b5b-bdf0-ae9912cb08bd,ROWESVILLE COMMUNITY CENTER,33.373,-80.839,SC,2020,2018 - 2020,0101000020E610000004560E2DB23554C039B4C876BEAF4040,no_change
03a181f1-0ed2-4b5b-bdf0-ae9912cb08bd,ROWESVILLE COMMUNITY CENTER,33.373,-80.839,SC,2022,2020 - 2022,0101000020E610000004560E2DB23554C039B4C876BEAF4040,removed
03abbd2a-d518-4658-a7ec-a4ca9a9bbd4d,AMERICAN LEGION,33.918,-82.299,SC,2022,2020 - 2022,0101000020E61000004260E5D0229354C02FDD240681F54040,added
0409ab02-aded-4f1d-bef3-14215d802373,SPRING HILL HIGH,34.166,-81.274,SC,2014,2012 - 2014,0101000020E6100000A8C64B37895154C06891ED7C3F154140,added
0409ab02-aded-4f1d-bef3-14215d802373,SPRING HILL HIGH,34.166,-81.274,SC,2016,2014 - 2016,0101000020E6100000A8C64B37895154C06891ED7C3F154140,no_change
0409ab02-aded-4f1d-bef3-14215d802373,SPRING HILL HIGH,34.166,-81.274,SC,2018,2016 - 2018,0101000020E6100000A8C64B37895154C06891ED7C3F154140,no_change
0409ab02-aded-4f1d-bef3-14215d802373,SPRING HILL HIGH,34.166,-81.274,SC,2020,2018 - 2020,0101000020E6100000A8C64B37895154C06891ED7C3F154140,no_change
0409ab02-aded-4f1d-bef3-14215d802373,SPRING HILL HIGH,34.166,-81.274,SC,2022,2020 - 2022,0101000020E6100000A8C64B37895154C06891ED7C3F154140,removed
0480d20e-da66-4960-80ff-80c530d3ae8a,CAMDEN ELEMENTARY SCHOOL,34.251,-80.602,SC,2014,2012 - 2014,0101000020E61000004A0C022B872654C0E3A59BC420204140,no_change
0480d20e-da66-4960-80ff-80c530d3ae8a,CAMDEN ELEMENTARY SCHOOL,34.251,-80.602,SC,2016,2014 - 2016,0101000020E61000004A0C022B872654C0E3A59BC420204140,no_change
0480d20e-da66-4960-80ff-80c530d3ae8a,CAMDEN ELEMENTARY SCHOOL,34.251,-80.602,SC,2018,2016 - 2018,0101000020E61000004A0C022B872654C0E3A59BC420204140,no_change
0480d20e-da66-4960-80ff-80c530d3ae8a,CAMDEN ELEMENTARY SCHOOL,34.251,-80.602,SC,2020,2018 - 2020,0101000020E61000004A0C022B872654C0E3A59BC420204140,removed
0483aab8-155c-4b7e-92e6-6aaab1c49d42,BECKHAMVILLE,34.588,-80.916,SC,2014,2012 - 2014,0101000020E6100000B4C876BE9F3A54C025068195434B4140,no_change
0483aab8-155c-4b7e-92e6-6aaab1c49d42,BECKHAMVILLE,34.588,-80.916,SC,2016,2014 - 2016,0101000020E6100000B4C876BE9F3A54C025068195434B4140,no_change
0483aab8-155c-4b7e-92e6-6aaab1c49d42,BECKHAMVILLE,34.588,-80.916,SC,2018,2016 - 2018,0101000020E6100000B4C876BE9F3A54C025068195434B4140,no_change
0483aab8-155c-4b7e-92e6-6aaab1c49d42,BECKHAMVILLE,34.588,-80.916,SC,2020,2018 - 2020,0101000020E6100000B4C876BE9F3A54C025068195434B4140,no_change
0483aab8-155c-4b7e-92e6-6aaab1c49d42,BECKHAMVILLE,34.588,-80.916,SC,2022,2020 - 2022,0101000020E6100000B4C876BE9F3A54C025068195434B4140,no_change
04a102f8-bbe1-439f-bafc-024c683d6112,SPTBG HIGH SCHOOL,34.955,-81.898,SC,2014,2012 - 2014,0101000020E6100000B6F3FDD4787954C00AD7A3703D7A4140,no_change
04a102f8-bbe1-439f-bafc-024c683d6112,SPTBG HIGH SCHOOL,34.955,-81.898,SC,2016,2014 - 2016,0101000020E6100000B6F3FDD4787954C00AD7A3703D7A4140,no_change
04a102f8-bbe1-439f-bafc-024c683d6112,SPTBG HIGH SCHOOL,34.955,-81.898,SC,2018,2016 - 2018,0101000020E6100000B6F3FDD4787954C00AD7A3703D7A4140,no_change
04a102f8-bbe1-439f-bafc-024c683d6112,SPTBG HIGH SCHOOL,34.955,-81.898,SC,2020,2018 - 2020,0101000020E6100000B6F3FDD4787954C00AD7A3703D7A4140,no_change
04a102f8-bbe1-439f-bafc-024c683d6112,SPTBG HIGH SCHOOL,34.955,-81.898,SC,2022,2020 - 2022,0101000020E6100000B6F3FDD4787954C00AD7A3703D7A4140,removed
04cf8051-cff8-4631-894c-0c0a5da3342c,ST JOHNS HIGH SCHOOL,32.725,-80.098,SC,2014,2012 - 2014,0101000020E610000083C0CAA1450654C0CDCCCCCCCC5C4040,no_change
04cf8051-cff8-4631-894c-0c0a5da3342c,ST JOHNS HIGH SCHOOL,32.725,-80.098,SC,2016,2014 - 2016,0101000020E610000083C0CAA1450654C0CDCCCCCCCC5C4040,no_change
04cf8051-cff8-4631-894c-0c0a5da3342c,ST JOHNS HIGH SCHOOL,32.725,-80.098,SC,2018,2016 - 2018,0101000020E610000083C0CAA1450654C0CDCCCCCCCC5C4040,no_change
04cf8051-cff8-4631-894c-0c0a5da3342c,ST JOHNS HIGH SCHOOL,32.725,-80.098,SC,2020,2018 - 2020,0101000020E610000083C0CAA1450654C0CDCCCCCCCC5C4040,no_change
04cf8051-cff8-4631-894c-0c0a5da3342c,ST JOHNS HIGH SCHOOL,32.725,-80.098,SC,2022,2020 - 2022,0101000020E610000083C0CAA1450654C0CDCCCCCCCC5C4040,no_change
04f946b6-f7f8-46db-b449-51e19fc47e83,CENTER FOR TEACHER EDUCATION,34.280,-81.623,SC,2014,2012 - 2014,0101000020E61000001D5A643BDF6754C0A4703D0AD7234140,no_change
04f946b6-f7f8-46db-b449-51e19fc47e83,CENTER FOR TEACHER EDUCATION,34.280,-81.623,SC,2016,2014 - 2016,0101000020E61000001D5A643BDF6754C0A4703D0AD7234140,no_change
04f946b6-f7f8-46db-b449-51e19fc47e83,CENTER FOR TEACHER EDUCATION,34.280,-81.623,SC,2018,2016 - 2018,0101000020E61000001D5A643BDF6754C0A4703D0AD7234140,no_change
04f946b6-f7f8-46db-b449-51e19fc47e83,CENTER FOR TEACHER EDUCATION,34.280,-81.623,SC,2020,2018 - 2020,0101000020E61000001D5A643BDF6754C0A4703D0AD7234140,removed
04fc949d-701c-4f07-8909-b6c27f047428,ST ALBANS EPISCOPAL CHURCH,33.995,-81.261,SC,2014,2012 - 2014,0101000020E610000062105839B45054C08FC2F5285CFF4040,no_change
04fc949d-701c-4f07-8909-b6c27f047428,ST ALBANS EPISCOPAL CHURCH,33.995,-81.261,SC,2016,2014 - 2016,0101000020E610000062105839B45054C08FC2F5285CFF4040,no_change
04fc949d-701c-4f07-8909-b6c27f047428,ST ALBANS EPISCOPAL CHURCH,33.995,-81.261,SC,2018,2016 - 2018,0101000020E610000062105839B45054C08FC2F5285CFF4040,no_change
04fc949d-701c-4f07-8909-b6c27f047428,ST ALBANS EPISCOPAL CHURCH,33.995,-81.261,SC,2020,2018 - 2020,0101000020E610000062105839B45054C08FC2F5285CFF4040,removed
04fc949d-701c-4f07-8909-b6c27f047428,ST ALBANS EPISCOPAL CHURCH,33.995,-81.261,SC,2022,2020 - 2022,0101000020E610000062105839B45054C08FC2F5285CFF4040,added
05059a69-b38a-4544-8bca-8102119b9541,ANDERSON COUNTY MUSEUM,34.510,-82.650,SC,2014,2012 - 2014,0101000020E61000009A99999999A954C0E17A14AE47414140,no_change
05059a69-b38a-4544-8bca-8102119b9541,ANDERSON COUNTY MUSEUM,34.510,-82.650,SC,2016,2014 - 2016,0101000020E61000009A99999999A954C0E17A14AE47414140,removed
050b17fb-95c5-4532-afb6-118ca4d47189,AMERICAN LEGION POST #224,34.196,-82.136,SC,2014,2012 - 2014,0101000020E610000062105839B48854C00C022B8716194140,no_change
050b17fb-95c5-4532-afb6-118ca4d47189,AMERICAN LEGION POST #224,34.196,-82.136,SC,2016,2014 - 2016,0101000020E610000062105839B48854C00C022B8716194140,no_change
050b17fb-95c5-4532-afb6-118ca4d47189,AMERICAN LEGION POST #224,34.196,-82.136,SC,2018,2016 - 2018,0101000020E610000062105839B48854C00C022B8716194140,no_change
050b17fb-95c5-4532-afb6-118ca4d47189,AMERICAN LEGION POST #224,34.196,-82.136,SC,2020,2018 - 2020,0101000020E610000062105839B48854C00C022B8716194140,no_change
050b17fb-95c5-4532-afb6-118ca4d47189,AMERICAN LEGION POST #224,34.196,-82.136,SC,2022,2020 - 2022,0101000020E610000062105839B48854C00C022B8716194140,no_change
05197f6e-2862-4173-be47-fa588139d988,SOUTH GREENVILLE FIRE STATION #6,34.711,-82.307,SC,2014,2012 - 2014,0101000020E6100000CFF753E3A59354C05EBA490C025B4140,no_change
05197f6e-2862-4173-be47-fa588139d988,SOUTH GREENVILLE FIRE STATION #6,34.711,-82.307,SC,2016,2014 - 2016,0101000020E6100000CFF753E3A59354C05EBA490C025B4140,no_change
05197f6e-2862-4173-be47-fa588139d988,SOUTH GREENVILLE FIRE STATION #6,34.711,-82.307,SC,2018,2016 - 2018,0101000020E6100000CFF753E3A59354C05EBA490C025B4140,no_change
05197f6e-2862-4173-be47-fa588139d988,SOUTH GREENVILLE FIRE STATION #6,34.711,-82.307,SC,2020,2018 - 2020,0101000020E6100000CFF753E3A59354C05EBA490C025B4140,no_change
05197f6e-2862-4173-be47-fa588139d988,SOUTH GREENVILLE FIRE STATION #6,34.711,-82.307,SC,2022,2020 - 2022,0101000020E6100000CFF753E3A59354C05EBA490C025B4140,no_change
052f7fd7-4c54-413f-8557-e2b6236a856f,MCALLISTER MILL ROAD FIRE STATION,33.911,-79.813,SC,2014,2012 - 2014,0101000020E610000079E9263108F453C0F853E3A59BF44040,no_change
052f7fd7-4c54-413f-8557-e2b6236a856f,MCALLISTER MILL ROAD FIRE STATION,33.911,-79.813,SC,2016,2014 - 2016,0101000020E610000079E9263108F453C0F853E3A59BF44040,no_change
052f7fd7-4c54-413f-8557-e2b6236a856f,MCALLISTER MILL ROAD FIRE STATION,33.911,-79.813,SC,2018,2016 - 2018,0101000020E610000079E9263108F453C0F853E3A59BF44040,no_change
052f7fd7-4c54-413f-8557-e2b6236a856f,MCALLISTER MILL ROAD FIRE STATION,33.911,-79.813,SC,2020,2018 - 2020,0101000020E610000079E9263108F453C0F853E3A59BF44040,no_change
052f7fd7-4c54-413f-8557-e2b6236a856f,MCALLISTER MILL ROAD FIRE STATION,33.911,-79.813,SC,2022,2020 - 2022,0101000020E610000079E9263108F453C0F853E3A59BF44040,no_change
0548eb4c-648a-413b-9b11-6fcb2371d77e,SOUTH CAROLINA NATIONAL GUARD RECRUITING,34.817,-82.616,SC,2020,2018 - 2020,0101000020E61000008195438B6CA754C07F6ABC7493684140,added
0548eb4c-648a-413b-9b11-6fcb2371d77e,SOUTH CAROLINA NATIONAL GUARD RECRUITING,34.817,-82.616,SC,2022,2020 - 2022,0101000020E61000008195438B6CA754C07F6ABC7493684140,removed
055333e4-eb46-4eee-9d4c-51ca54756087,SAVANNAH GROVE BAPTIST CHURCH,34.150,-79.822,SC,2020,2018 - 2020,0101000020E6100000F853E3A59BF453C03333333333134140,added
055333e4-eb46-4eee-9d4c-51ca54756087,SAVANNAH GROVE BAPTIST CHURCH,34.150,-79.822,SC,2022,2020 - 2022,0101000020E6100000F853E3A59BF453C03333333333134140,no_change
057fcea0-a25d-45af-a209-42ca5d414d15,ELGIN TOWN HALL,34.170,-80.791,SC,2014,2012 - 2014,0101000020E6100000B4C876BE9F3254C0F6285C8FC2154140,no_change
057fcea0-a25d-45af-a209-42ca5d414d15,ELGIN TOWN HALL,34.170,-80.791,SC,2016,2014 - 2016,0101000020E6100000B4C876BE9F3254C0F6285C8FC2154140,no_change
057fcea0-a25d-45af-a209-42ca5d414d15,ELGIN TOWN HALL,34.170,-80.791,SC,2018,2016 - 2018,0101000020E6100000B4C876BE9F3254C0F6285C8FC2154140,no_change
057fcea0-a25d-45af-a209-42ca5d414d15,ELGIN TOWN HALL,34.170,-80.791,SC,2020,2018 - 2020,0101000020E6100000B4C876BE9F3254C0F6285C8FC2154140,no_change
057fcea0-a25d-45af-a209-42ca5d414d15,ELGIN TOWN HALL,34.170,-80.791,SC,2022,2020 - 2022,0101000020E6100000B4C876BE9F3254C0F6285C8FC2154140,no_change
05b31c4d-469d-4e80-9c67-91695506d95c,FIRE STATION #1,34.217,-80.248,SC,2014,2012 - 2014,0101000020E61000001D5A643BDF0F54C0B29DEFA7C61B4140,no_change
05b31c4d-469d-4e80-9c67-91695506d95c,FIRE STATION #1,34.217,-80.248,SC,2016,2014 - 2016,0101000020E61000001D5A643BDF0F54C0B29DEFA7C61B4140,no_change
05b31c4d-469d-4e80-9c67-91695506d95c,FIRE STATION #1,34.217,-80.248,SC,2018,2016 - 2018,0101000020E61000001D5A643BDF0F54C0B29DEFA7C61B4140,no_change
05b31c4d-469d-4e80-9c67-91695506d95c,FIRE STATION #1,34.217,-80.248,SC,2020,2018 - 2020,0101000020E61000001D5A643BDF0F54C0B29DEFA7C61B4140,no_change
05b31c4d-469d-4e80-9c67-91695506d95c,FIRE STATION #1,34.217,-80.248,SC,2022,2020 - 2022,0101000020E61000001D5A643BDF0F54C0B29DEFA7C61B4140,no_change
05da2f4c-f2de-4394-a339-36beafb73ec5,CPW TRAINING CENTER,34.500,-82.020,SC,2016,2014 - 2016,0101000020E6100000E17A14AE478154C00000000000404140,added
05da2f4c-f2de-4394-a339-36beafb73ec5,CPW TRAINING CENTER,34.500,-82.020,SC,2018,2016 - 2018,0101000020E6100000E17A14AE478154C00000000000404140,no_change
05da2f4c-f2de-4394-a339-36beafb73ec5,CPW TRAINING CENTER,34.500,-82.020,SC,2020,2018 - 2020,0101000020E6100000E17A14AE478154C00000000000404140,no_change
05da2f4c-f2de-4394-a339-36beafb73ec5,CPW TRAINING CENTER,34.500,-82.020,SC,2022,2020 - 2022,0101000020E6100000E17A14AE478154C00000000000404140,no_change
05f1d323-5ecd-4a5c-93e1-9cd5b12f6eae,LIVINGSTON COMMUNITY CENTER,33.556,-81.118,SC,2014,2012 - 2014,0101000020E6100000643BDF4F8D4754C0BA490C022BC74040,no_change
05f1d323-5ecd-4a5c-93e1-9cd5b12f6eae,LIVINGSTON COMMUNITY CENTER,33.556,-81.118,SC,2016,2014 - 2016,0101000020E6100000643BDF4F8D4754C0BA490C022BC74040,no_change
05f1d323-5ecd-4a5c-93e1-9cd5b12f6eae,LIVINGSTON COMMUNITY CENTER,33.556,-81.118,SC,2018,2016 - 2018,0101000020E6100000643BDF4F8D4754C0BA490C022BC74040,no_change
05f1d323-5ecd-4a5c-93e1-9cd5b12f6eae,LIVINGSTON COMMUNITY CENTER,33.556,-81.118,SC,2020,2018 - 2020,0101000020E6100000643BDF4F8D4754C0BA490C022BC74040,no_change
05f1d323-5ecd-4a5c-93e1-9cd5b12f6eae,LIVINGSTON COMMUNITY CENTER,33.556,-81.118,SC,2022,2020 - 2022,0101000020E6100000643BDF4F8D4754C0BA490C022BC74040,no_change
05f64e4b-09a7-479e-af0b-ab1d7b391107,MT VERNON FIRE STATION,33.699,-79.954,SC,2014,2012 - 2014,0101000020E6100000931804560EFD53C0B6F3FDD478D94040,no_change
05f64e4b-09a7-479e-af0b-ab1d7b391107,MT VERNON FIRE STATION,33.699,-79.954,SC,2016,2014 - 2016,0101000020E6100000931804560EFD53C0B6F3FDD478D94040,no_change
05f64e4b-09a7-479e-af0b-ab1d7b391107,MT VERNON FIRE STATION,33.699,-79.954,SC,2018,2016 - 2018,0101000020E6100000931804560EFD53C0B6F3FDD478D94040,no_change
05f64e4b-09a7-479e-af0b-ab1d7b391107,MT VERNON FIRE STATION,33.699,-79.954,SC,2020,2018 - 2020,0101000020E6100000931804560EFD53C0B6F3FDD478D94040,removed
0603db13-3d21-4bc9-a32a-a189189ab270,AZALEA CHURCH OF CHRIST,32.848,-79.998,SC,2014,2012 - 2014,0101000020E61000001D5A643BDFFF53C0068195438B6C4040,added
0603db13-3d21-4bc9-a32a-a189189ab270,AZALEA CHURCH OF CHRIST,32.848,-79.998,SC,2016,2014 - 2016,0101000020E61000001D5A643BDFFF53C0068195438B6C4040,no_change
0603db13-3d21-4bc9-a32a-a189189ab270,AZALEA CHURCH OF CHRIST,32.848,-79.998,SC,2018,2016 - 2018,0101000020E61000001D5A643BDFFF53C0068195438B6C4040,no_change
0603db13-3d21-4bc9-a32a-a189189ab270,AZALEA CHURCH OF CHRIST,32.848,-79.998,SC,2020,2018 - 2020,0101000020E61000001D5A643BDFFF53C0068195438B6C4040,no_change
0603db13-3d21-4bc9-a32a-a189189ab270,AZALEA CHURCH OF CHRIST,32.848,-79.998,SC,2022,2020 - 2022,0101000020E61000001D5A643BDFFF53C0068195438B6C4040,no_change
0636fc91-d3e6-49f7-8879-d760d529dade,BROCKMAN SCHOOL,34.026,-80.975,SC,2014,2012 - 2014,0101000020E610000066666666663E54C017D9CEF753034140,no_change
0636fc91-d3e6-49f7-8879-d760d529dade,BROCKMAN SCHOOL,34.026,-80.975,SC,2016,2014 - 2016,0101000020E610000066666666663E54C017D9CEF753034140,no_change
0636fc91-d3e6-49f7-8879-d760d529dade,BROCKMAN SCHOOL,34.026,-80.975,SC,2018,2016 - 2018,0101000020E610000066666666663E54C017D9CEF753034140,no_change
0636fc91-d3e6-49f7-8879-d760d529dade,BROCKMAN SCHOOL,34.026,-80.975,SC,2020,2018 - 2020,0101000020E610000066666666663E54C017D9CEF753034140,no_change
0636fc91-d3e6-49f7-8879-d760d529dade,BROCKMAN SCHOOL,34.026,-80.975,SC,2022,2020 - 2022,0101000020E610000066666666663E54C017D9CEF753034140,no_change
06411243-b02b-4016-b348-11b805e1da1f,THE CONTINUUM,33.876,-79.756,SC,2022,2020 - 2022,0101000020E6100000AAF1D24D62F053C0E3A59BC420F04040,added
0648fea5-3bbb-4d17-942e-41290a16925e,TRAVELERS REST CITY HALL,34.957,-82.441,SC,2014,2012 - 2014,0101000020E61000004E621058399C54C0D122DBF97E7A4140,no_change
0648fea5-3bbb-4d17-942e-41290a16925e,TRAVELERS REST CITY HALL,34.957,-82.441,SC,2016,2014 - 2016,0101000020E61000004E621058399C54C0D122DBF97E7A4140,no_change
0648fea5-3bbb-4d17-942e-41290a16925e,TRAVELERS REST CITY HALL,34.957,-82.441,SC,2018,2016 - 2018,0101000020E61000004E621058399C54C0D122DBF97E7A4140,no_change
0648fea5-3bbb-4d17-942e-41290a16925e,TRAVELERS REST CITY HALL,34.957,-82.441,SC,2020,2018 - 2020,0101000020E61000004E621058399C54C0D122DBF97E7A4140,no_change
0648fea5-3bbb-4d17-942e-41290a16925e,TRAVELERS REST CITY HALL,34.957,-82.441,SC,2022,2020 - 2022,0101000020E61000004E621058399C54C0D122DBF97E7A4140,no_change
06a8dc1a-efc3-4b49-9a86-9741a1243702,GAFFNEY MIDDLE SCHOOL,35.067,-81.641,SC,2014,2012 - 2014,0101000020E61000001B2FDD24066954C07F6ABC7493884140,no_change
06a8dc1a-efc3-4b49-9a86-9741a1243702,GAFFNEY MIDDLE SCHOOL,35.067,-81.641,SC,2016,2014 - 2016,0101000020E61000001B2FDD24066954C07F6ABC7493884140,no_change
06a8dc1a-efc3-4b49-9a86-9741a1243702,GAFFNEY MIDDLE SCHOOL,35.067,-81.641,SC,2018,2016 - 2018,0101000020E61000001B2FDD24066954C07F6ABC7493884140,no_change
06a8dc1a-efc3-4b49-9a86-9741a1243702,GAFFNEY MIDDLE SCHOOL,35.067,-81.641,SC,2020,2018 - 2020,0101000020E61000001B2FDD24066954C07F6ABC7493884140,no_change
06a8dc1a-efc3-4b49-9a86-9741a1243702,GAFFNEY MIDDLE SCHOOL,35.067,-81.641,SC,2022,2020 - 2022,0101000020E61000001B2FDD24066954C07F6ABC7493884140,no_change
06ebbaac-464a-4734-b8dd-c893d123ddb0,OAKLEAF VILLAGE @ THORNBLADE,34.870,-82.257,SC,2014,2012 - 2014,0101000020E61000009CC420B0729054C08FC2F5285C6F4140,no_change
06ebbaac-464a-4734-b8dd-c893d123ddb0,OAKLEAF VILLAGE @ THORNBLADE,34.870,-82.257,SC,2016,2014 - 2016,0101000020E61000009CC420B0729054C08FC2F5285C6F4140,removed
06f74d80-f66f-4e30-a787-2beb1d5aad7c,W. VIEW ELEMENTARY SCHOOL,34.927,-82.003,SC,2014,2012 - 2014,0101000020E6100000D578E926318054C02DB29DEFA7764140,no_change
06f74d80-f66f-4e30-a787-2beb1d5aad7c,W. VIEW ELEMENTARY SCHOOL,34.927,-82.003,SC,2016,2014 - 2016,0101000020E6100000D578E926318054C02DB29DEFA7764140,no_change
06f74d80-f66f-4e30-a787-2beb1d5aad7c,W. VIEW ELEMENTARY SCHOOL,34.927,-82.003,SC,2018,2016 - 2018,0101000020E6100000D578E926318054C02DB29DEFA7764140,no_change
06f74d80-f66f-4e30-a787-2beb1d5aad7c,W. VIEW ELEMENTARY SCHOOL,34.927,-82.003,SC,2020,2018 - 2020,0101000020E6100000D578E926318054C02DB29DEFA7764140,no_change
06f74d80-f66f-4e30-a787-2beb1d5aad7c,W. VIEW ELEMENTARY SCHOOL,34.927,-82.003,SC,2022,2020 - 2022,0101000020E6100000D578E926318054C02DB29DEFA7764140,no_change
070b86ae-3ed3-45dd-baea-8bb1836ae17a,CENTRAL BAPTIST CHURCH,35.067,-81.645,SC,2014,2012 - 2014,0101000020E6100000E17A14AE476954C07F6ABC7493884140,no_change
070b86ae-3ed3-45dd-baea-8bb1836ae17a,CENTRAL BAPTIST CHURCH,35.067,-81.645,SC,2016,2014 - 2016,0101000020E6100000E17A14AE476954C07F6ABC7493884140,no_change
070b86ae-3ed3-45dd-baea-8bb1836ae17a,CENTRAL BAPTIST CHURCH,35.067,-81.645,SC,2018,2016 - 2018,0101000020E6100000E17A14AE476954C07F6ABC7493884140,no_change
070b86ae-3ed3-45dd-baea-8bb1836ae17a,CENTRAL BAPTIST CHURCH,35.067,-81.645,SC,2020,2018 - 2020,0101000020E6100000E17A14AE476954C07F6ABC7493884140,no_change
070b86ae-3ed3-45dd-baea-8bb1836ae17a,CENTRAL BAPTIST CHURCH,35.067,-81.645,SC,2022,2020 - 2022,0101000020E6100000E17A14AE476954C07F6ABC7493884140,no_change
07108a44-c17f-422d-84b2-7f636885d098,CHICORA ELEMENTARY SCHOOL,32.856,-79.970,SC,2014,2012 - 2014,0101000020E6100000AE47E17A14FE53C021B07268916D4040,removed
07168224-ac38-4935-89df-6f83128c5395,AMERICAN LEGION POST 270,34.734,-82.045,SC,2014,2012 - 2014,0101000020E61000007B14AE47E18254C0CBA145B6F35D4140,no_change
07168224-ac38-4935-89df-6f83128c5395,AMERICAN LEGION POST 270,34.734,-82.045,SC,2016,2014 - 2016,0101000020E61000007B14AE47E18254C0CBA145B6F35D4140,removed
07345877-c44e-4884-a405-2961b5ad2751,PLEASANT HILL COMMUNITY CTR.,34.435,-79.265,SC,2014,2012 - 2014,0101000020E6100000295C8FC2F5D053C048E17A14AE374140,no_change
07345877-c44e-4884-a405-2961b5ad2751,PLEASANT HILL COMMUNITY CTR.,34.435,-79.265,SC,2016,2014 - 2016,0101000020E6100000295C8FC2F5D053C048E17A14AE374140,no_change
