pollId,name,Y,X,stfp
0101000020E61000000E2DB29DEF0F55C0C976BE9F1A9F4040,GRIFFIN-SPALDING ATHLETIC HALL OF FAME,33.243,-84.249,13
0101000020E6100000105839B4C85656C0DBF97E6ABC543F40,WESLEY MANOR RETIREMENT,31.331,-89.356,28
0101000020E6100000105839B4C85656C0DBF97E6ABC543F40,WESLEY MANOR RETIREMENT CENTER,31.331,-89.356,28
0101000020E61000001283C0CAA10556C0736891ED7C7F4540,HICKORY GROVE SCHOOL,42.996,-88.088,55
0101000020E61000001283C0CAA10556C0736891ED7C7F4540,NEW BERLIN HICKORY GROVE CENTER,42.996,-88.088,55
0101000020E61000001283C0CAA13556C0F4FDD478E9764540,MUNICIPAL BUILDING,42.929,-88.838,55
0101000020E61000001283C0CAA13556C0F4FDD478E9764540,FORT ATKINSON MUNICIPAL BUILDING,42.929,-88.838,55
0101000020E610000014AE47E17A9C56C014AE47E17A943F40,CITY HALL,31.58,-90.445,28
0101000020E610000014AE47E17A9C56C014AE47E17A943F40,LINCOLN COUNTY PUBLIC LIBRARY,31.58,-90.445,28
0101000020E610000017D9CEF7535356C0A69BC420B0523F40,CAMP SCHOOL,31.323,-89.302,28
0101000020E610000017D9CEF7535356C0A69BC420B0523F40,HATTIESBURG PUBLIC SCHOOL DISTRICT CENTRAL OFFICE,31.323,-89.302,28
0101000020E61000001904560E2D4256C0A01A2FDD24663E40,HARRISON COUNTY SAND BEACH AUTHORITY,30.399,-89.034,28
0101000020E61000001904560E2D4256C0A01A2FDD24663E40,HARRISON COUNTY SAND BEACH OFFICE,30.399,-89.034,28
0101000020E61000001B2FDD24061956C0BE9F1A2FDD644540,EAST TROY MUNICIPAL BUILDING,42.788,-88.391,55
0101000020E61000001B2FDD24061956C0BE9F1A2FDD644540,EAST TROY VILLAGE HALL,42.788,-88.391,55
0101000020E61000001B2FDD24064954C09A99999999F93F40,WINDSOR FOREST GOLDEN AGE CENTER,31.975,-81.141,13
0101000020E61000001B2FDD24064954C09A99999999F93F40,WINDSOR HALL,31.975,-81.141,13
0101000020E61000001B2FDD24067956C01904560E2D824540,BARNEVELD-BRIGHAM MUNICIP,43.017,-89.891,55
0101000020E61000001B2FDD24067956C01904560E2D824540,BARNEVELD MUNICIPAL BUILDING,43.017,-89.891,55
0101000020E61000001D5A643BDF8756C0068195438B3C4040,SUNNYBROOK RETIREMENT,32.473,-90.123,28
0101000020E61000001D5A643BDF8756C0068195438B3C4040,SUNNYBROOK RETIREMENT VILLAGE,32.473,-90.123,28
0101000020E61000001D5A643BDF8756C0C74B378941304040,NEW JERUSALEM BAPTIST CHURCH,32.377,-90.123,28
0101000020E61000001D5A643BDF8756C0C74B378941304040,NEW JERUSALEM BAPTIST,32.377,-90.123,28
0101000020E61000001F85EB51B8AE56C0713D0AD7A3F04040,CITY HALL,33.88,-90.73,28
0101000020E61000001F85EB51B8AE56C0713D0AD7A3F04040,MOUND BAYOU,33.88,-90.73,28
0101000020E61000001F85EB51B8AE56C0E7FBA9F1D2DD4040,FIRST CHURCH OF NAZARENE,33.733,-90.73,28
0101000020E61000001F85EB51B8AE56C0E7FBA9F1D2DD4040,WEST CENTRAL CLEVELAND,33.733,-90.73,28
0101000020E61000001F85EB51B8FE55C0A01A2FDD24864540,10-2012 MPS-ADMINISTRATION BUILDING,43.048,-87.98,55
0101000020E61000001F85EB51B8FE55C0A01A2FDD24864540,MILWAUKEE PUBLIC SCHOOLS ADMINISTRATION BUILDING,43.048,-87.98,55
0101000020E610000021B0726891FD55C06891ED7C3F854540,15-2012 STORY SCHOOL,43.041,-87.962,55
0101000020E610000021B0726891FD55C06891ED7C3F854540,STORY SCHOOL,43.041,-87.962,55
0101000020E610000021B0726891FD55C0CBA145B6F37D4540,11-2012 AUDUBON SCHOOL,42.984,-87.962,55
0101000020E610000021B0726891FD55C0CBA145B6F37D4540,AUDUBON SCHOOL,42.984,-87.962,55
0101000020E610000023DBF97E6A0456C05A643BDF4F8D4540,VILLAGE HALL BOARDROOM,43.104,-88.069,55
0101000020E610000023DBF97E6A0456C05A643BDF4F8D4540,BUTLER VILLAGE HALL,43.104,-88.069,55
0101000020E610000023DBF97E6A2C56C0F4FDD478E9863E40,CENTRAL JC COMMUNITY SAFE ROOM,30.527,-88.694,28
0101000020E610000023DBF97E6A2C56C0F4FDD478E9863E40,CENTRAL JACKSON COUNTY COMMUNITY SAFE ROOM,30.527,-88.694,28
0101000020E610000023DBF97E6AEC55C0E7FBA9F1D20D4640,FIRST REFORMED UNITED CHURCH OF CHRIST,44.108,-87.694,55
0101000020E610000023DBF97E6AEC55C0E7FBA9F1D20D4640,PEACE UNITED CHURCH OF CHRIST,44.108,-87.694,55
0101000020E610000025068195438356C091ED7C3F354E4040,GREATER MT LEVI FULL GOSPEL BAPTIST CHURCH,32.611,-90.051,28
0101000020E610000025068195438356C091ED7C3F354E4040,GREATER MT LEVI FULL GOSPEL,32.611,-90.051,28
0101000020E6100000295C8FC2F52856C0448B6CE7FBF94040,5 WILLIS,33.953,-88.64,28
0101000020E6100000295C8FC2F52856C0448B6CE7FBF94040,WREN FIRE DEPARTMENT #2,33.953,-88.64,28
0101000020E6100000295C8FC2F5F855C0105839B4C8464540,CATERPILLAR COLLEGE PRESCHOOL,42.553,-87.89,55
0101000020E6100000295C8FC2F5F855C0105839B4C8464540,PLEASANT PRAIRIE CATERPILLAR COLLEGE PRESCHOOL,42.553,-87.89,55
0101000020E61000002B8716D9CE1F56C021B07268911D4640,MUNICIPAL COMPLEX,44.231,-88.497,55
0101000020E61000002B8716D9CE1F56C021B07268911D4640,FOX CROSSING MUNICIPAL COMPLEX,44.231,-88.497,55
0101000020E61000002B8716D9CE3F56C06F1283C0CA214140,PRECINCT P1,34.264,-88.997,28
0101000020E61000002B8716D9CE3F56C06F1283C0CA214140,MAPLE DRIVE PRESBYTERIAN CHURCH,34.264,-88.997,28
0101000020E61000002B8716D9CE7F56C08716D9CEF7334040,THE WAY,32.406,-89.997,28
0101000020E61000002B8716D9CE7F56C08716D9CEF7334040,THE CHURCH AT NORTHSHORE,32.406,-89.997,28
0101000020E61000002B8716D9CEFF55C0E7FBA9F1D28D4540,02-2012 LANCASTER SCHOOL,43.108,-87.997,55
0101000020E61000002B8716D9CEFF55C0E7FBA9F1D28D4540,LANCASTER SCHOOL,43.108,-87.997,55
0101000020E61000002DB29DEFA76E56C0E7FBA9F1D2BD4040,OLD CITY HALL-WINONA,33.483,-89.729,28
0101000020E61000002DB29DEFA76E56C0E7FBA9F1D2BD4040,LIBRARY,33.483,-89.729,28
0101000020E6100000355EBA490C5A56C054E3A59BC4203F40,SOUTH PURVIS COMMUNITY,31.128,-89.407,28
0101000020E6100000355EBA490C5A56C054E3A59BC4203F40,SOUTH PURVIS COMMUNITY CENTER,31.128,-89.407,28
0101000020E6100000355EBA490C5A56C0AAF1D24D62503E40,COMMUNITY CENTER,30.314,-89.407,28
0101000020E6100000355EBA490C5A56C0AAF1D24D62503E40,WEST SHORELINE PARK,30.314,-89.407,28
0101000020E6100000355EBA490C8256C03D0AD7A3704D4040,SOUTH LIBERTY BAPTIST CHURCH,32.605,-90.032,28
0101000020E6100000355EBA490C8256C03D0AD7A3704D4040,CANTON SOUTH LIBERTY BAPTIST CHURCH,32.605,-90.032,28
0101000020E610000037894160E52056C0355EBA490C424040,GATEWAY CHURCH,32.516,-88.514,28
0101000020E610000037894160E52056C0355EBA490C424040,LAUDERDALE COMMUNITY CENTER,32.516,-88.514,28
0101000020E610000037894160E55056C083C0CAA145563F40,PETAL CIVIC CENTER,31.337,-89.264,28
0101000020E610000037894160E55056C083C0CAA145563F40,PETAL COMMUNITY CENTER,31.337,-89.264,28
0101000020E610000037894160E55856C0FCA9F1D24D924540,LINDBERGH ELEMENTARY,43.143,-89.389,55
0101000020E610000037894160E55856C0FCA9F1D24D924540,LINDBERGH ELEMENTARY SCHOOL,43.143,-89.389,55
0101000020E610000037894160E58854C0DD24068195234040,COBBTOWN CITY HALL,32.278,-82.139,13
0101000020E610000037894160E58854C0DD24068195234040,COBBTOWN COMMUNITY CENTER,32.278,-82.139,13
0101000020E61000003BDF4F8D971E56C08D976E1283004140,1 AMORY FIRST,34.004,-88.478,28
0101000020E61000003BDF4F8D971E56C08D976E1283004140,EAST AMORY COMMUNITY CENTER,34.004,-88.478,28
0101000020E61000003BDF4F8D97F655C0FA7E6ABC74434540,WARDS 1-3 VILLAGE HALL 2012,42.527,-87.853,55
0101000020E61000003BDF4F8D97F655C0FA7E6ABC74434540,PLEASANT PRAIRIE VILLAGE HALL-AUDITORIUM,42.527,-87.853,55
0101000020E61000003BDF4F8D97FE55C00E2DB29DEF874540,10-2012 MILWAUKEE FRENCH IMMERSION SCHOOL,43.062,-87.978,55
0101000020E61000003BDF4F8D97FE55C00E2DB29DEF874540,MILWAUKEE FRENCH IMMERSION SCHOOL,43.062,-87.978,55
0101000020E61000003BDF4F8D97FE55C0F0A7C64B37894540,10-2012 SHERMAN SCHOOL,43.072,-87.978,55
0101000020E61000003BDF4F8D97FE55C0F0A7C64B37894540,SHERMAN SCHOOL,43.072,-87.978,55
0101000020E61000003D0AD7A3700556C0C1CAA145B6934540,MENOMONEE FALLS FIRE STATION #3,43.154,-88.085,55
0101000020E61000003D0AD7A3700556C0C1CAA145B6934540,LILLY ROAD FIRE STATION,43.154,-88.085,55
0101000020E61000003D0AD7A3705556C0CDCCCCCCCC4C3E40,CHRIST EPISCOPAL SCHOOL,30.3,-89.335,28
0101000020E61000003D0AD7A3705556C0CDCCCCCCCC4C3E40,SOUTH BAY,30.3,-89.335,28
0101000020E61000003D0AD7A3705556C0F0A7C64B37493F40,RICHBURG,31.286,-89.335,28
0101000020E61000003D0AD7A3705556C0F0A7C64B37493F40,GRACE TEMPLE CHURCH,31.286,-89.335,28
0101000020E61000003F355EBA493456C0EC51B81E85BB4040,CIRCUIT COURT COMPLEX,33.465,-88.817,28
0101000020E61000003F355EBA493456C0EC51B81E85BB4040,CENTRAL STARKVILLE,33.465,-88.817,28
0101000020E61000003F355EBA49BC56C083C0CAA145164040,YOKENA PRESBYTERIAN CHURCH,32.174,-90.942,28
0101000020E61000003F355EBA49BC56C083C0CAA145164040,YOKENA,32.174,-90.942,28
0101000020E61000003F355EBA49D454C0A69BC420B0D23E40,PR 05 RAINWATER,30.823,-83.317,13
0101000020E61000003F355EBA49D454C0A69BC420B0D23E40,RAINWATER,30.823,-83.317,13
0101000020E61000003F355EBA49FC55C07B14AE47E18A4540,06-2012 BEN FRANKLIN SCHOOL,43.085,-87.942,55
0101000020E61000003F355EBA49FC55C07B14AE47E18A4540,BENJAMIN FRANKLIN SCHOOL,43.085,-87.942,55
0101000020E61000003F355EBA49FC55C07D3F355EBA894540,07-2012 AUER AVE PLAYGROUND FIELDHOUSE,43.076,-87.942,55
0101000020E61000003F355EBA49FC55C07D3F355EBA894540,CHILDREN OUTING ASSOCIATION (COA),43.076,-87.942,55
0101000020E61000004260E5D0224B55C075931804561E4140,FLOYD COUNTY HEALTH DEPARTMENT,34.237,-85.174,13
0101000020E61000004260E5D0224B55C075931804561E4140,FLOYD COUNTY ELECTION CENTER,34.237,-85.174,13
0101000020E61000004260E5D0228B56C04260E5D0222B4040,FONDREN CHURCH,32.337,-90.174,28
0101000020E61000004260E5D0228B56C04260E5D0222B4040,WOODLAND HILLS BAPTIST CHURCH,32.337,-90.174,28
0101000020E6100000448B6CE7FB3156C00C022B8716194140,PALMETTO COMMUNITY CENTER,34.196,-88.781,28
0101000020E6100000448B6CE7FB3156C00C022B8716194140,PALMETTO-OLD UNION FIRE DEPT.,34.196,-88.781,28
0101000020E6100000448B6CE7FBD956C08B6CE7FBA9714640,HALLIE SANITARY DISTRICT BUILDING,44.888,-91.406,55
0101000020E6100000448B6CE7FBD956C08B6CE7FBA9714640,LAKE HALLIE SANITARY DISTRICT BUILDING,44.888,-91.406,55
0101000020E610000046B6F3FDD40056C01283C0CAA1854540,WILSON SCHOOL-WARD 6,43.044,-88.013,55
0101000020E610000046B6F3FDD40056C01283C0CAA1854540,WILSON ELEMENTARY SCHOOL,43.044,-88.013,55
0101000020E610000046B6F3FDD40056C021B07268918D4540,02-2012 GRANTOSA DRIVE SCHOOL,43.106,-88.013,55
0101000020E610000046B6F3FDD40056C021B07268918D4540,GRANTOSA DRIVE SCHOOL,43.106,-88.013,55
0101000020E610000046B6F3FDD45856C04A0C022B87864540,GOODMAN MAINTENANCE FACILITY,43.051,-89.388,55
0101000020E610000046B6F3FDD45856C04A0C022B87864540,GOODMAN PARKS MAINTENANCE FACILITY,43.051,-89.388,55
0101000020E610000048E17A14AE1F56C0FED478E926214140,DORSEY,34.259,-88.495,28
0101000020E610000048E17A14AE1F56C0FED478E926214140,BETHEL BAPTIST CHURCH,34.259,-88.495,28
0101000020E610000048E17A14AE5756C079E92631086C3E40,COMMUNITY CENTER,30.422,-89.37,28
0101000020E610000048E17A14AE5756C079E92631086C3E40,FENTON,30.422,-89.37,28
0101000020E61000004A0C022B870656C02B8716D9CE474640,MEADOWBROOK CHRUCH,44.561,-88.102,55
0101000020E61000004A0C022B870656C02B8716D9CE474640,MEADOWBROOK CHURCH,44.561,-88.102,55
0101000020E61000004A0C022B874656C06F1283C0CA613E40,GASTON HEWES RECREATION CENTER,30.382,-89.102,28
0101000020E61000004A0C022B874656C06F1283C0CA613E40,GASTON HEWES RECREATION,30.382,-89.102,28
0101000020E61000004A0C022B874656C0BA490C022B673E40,ISIAH FREDERICKS COMMUNITY CENTER,30.403,-89.102,28
0101000020E61000004A0C022B874656C0BA490C022B673E40,ISIAH FREDERICKS COMMUNITY,30.403,-89.102,28
0101000020E61000004C37894160FD55C079E92631088C4540,07-2012 SAMUEL CLEMENS SCHOOL,43.094,-87.959,55
0101000020E61000004C37894160FD55C079E92631088C4540,SAMUEL CLEMENS SCHOOL,43.094,-87.959,55
0101000020E6100000508D976E120356C091ED7C3F358E4540,05-2012 PARKVIEW SCHOOL,43.111,-88.048,55
0101000020E6100000508D976E120356C091ED7C3F358E4540,PARKVIEW SCHOOL,43.111,-88.048,55
0101000020E6100000508D976E12FB55C060E5D022DB894540,06-2012 LAFOLLETTE SCHOOL,43.077,-87.923,55
0101000020E6100000508D976E12FB55C060E5D022DB894540,LAFOLLETTE SCHOOL,43.077,-87.923,55
0101000020E610000052B81E85EB0955C09EEFA7C64B973F40,PHOEBE EDUCATION BUILDING,31.591,-84.155,13
0101000020E610000052B81E85EB0955C09EEFA7C64B973F40,PHOEBE HEALTHWORKS,31.591,-84.155,13
0101000020E610000052B81E85EBF955C075931804563E4640,FREDERICK FROEBEL GARDEN OF EARLY LEARNING,44.487,-87.905,55
0101000020E610000052B81E85EBF955C075931804563E4640,7 WD-GB AREA PUBLIC SCHOOL EARLY LEARNING CENTER,44.487,-87.905,55
0101000020E610000052B81E85EBF955C0C74B378941804540,14-2012 LINCOLN COURT APARTMENTS,43.002,-87.905,55
0101000020E610000052B81E85EBF955C0C74B378941804540,LINCOLN COURT APARTMENTS,43.002,-87.905,55
0101000020E610000054E3A59BC41857C0F2D24D6210984640,CYLON TOWN HALL-COMMUNITY CENTER,45.188,-92.387,55
0101000020E610000054E3A59BC41857C0F2D24D6210984640,CYLON-DEER PARK COMMUNITY CENTER,45.188,-92.387,55
0101000020E610000054E3A59BC46856C0B0726891ED4C4540,MONROE COMMUNITY CENTER,42.601,-89.637,55
0101000020E610000054E3A59BC46856C0B0726891ED4C4540,MONROE FIRE DEPARTMENT-STATION #2 DOWNTOWN,42.601,-89.637,55
0101000020E610000054E3A59BC48056C0560E2DB29D2F4040,COMMUNITY CENTER/FIRE STATION,32.372,-90.012,28
0101000020E610000054E3A59BC48056C0560E2DB29D2F4040,COMMUNITY CENTER/FIRE,32.372,-90.012,28
0101000020E6100000560E2DB29D8F56C0BA490C022B274040,BLACK'S CHAPEL MISSIONARY BAPTIST CHURCH,32.306,-90.244,28
0101000020E6100000560E2DB29D8F56C0BA490C022B274040,BLACKS CHAPEL MISSIONARY BAPTIST CHURCH,32.306,-90.244,28
0101000020E61000005839B4C8765E55C091ED7C3F353E4140,FORMER MENLO CITY HALL,34.486,-85.476,13
0101000020E61000005839B4C8765E55C091ED7C3F353E4140,LAWRENCE CENTER,34.486,-85.476,13
0101000020E61000005839B4C876AE56C02506819543EB4040,MERIGOLD TOWN HALL,33.838,-90.726,28
0101000020E61000005839B4C876AE56C02506819543EB4040,MERIGOLD,33.838,-90.726,28
0101000020E61000005839B4C876AE56C0273108AC1CDA4040,BOYLE CITY HALL,33.704,-90.726,28
0101000020E61000005839B4C876AE56C0273108AC1CDA4040,BOYLE,33.704,-90.726,28
0101000020E61000005A643BDF4F0556C0BC74931804864540,COMMUNITY ROOM 1,43.047,-88.083,55
0101000020E61000005A643BDF4F0556C0BC74931804864540,ELM GROVE-COMMUNITY ROOM,43.047,-88.083,55
0101000020E61000005A643BDF4F3556C02506819543CB4040,CEDAR BLUFF COMMUNITY CENTER,33.588,-88.833,28
0101000020E61000005A643BDF4F3556C02506819543CB4040,CEDAR BLUFF-COMMUNITY CENTER,33.588,-88.833,28
0101000020E61000005A643BDF4F6556C05839B4C8762E4140,LAFAYETTE CIVIC CLUB,34.363,-89.583,28
0101000020E61000005A643BDF4F6556C05839B4C8762E4140,LAFAYETTE CIVIC CENTER,34.363,-89.583,28
0101000020E61000005A643BDF4F9D56C0C1CAA145B6933F40,HALBERT HEIGHTS,31.577,-90.458,28
0101000020E61000005A643BDF4F9D56C0C1CAA145B6933F40,BROOKHAVEN CENTRAL FIRE STATION,31.577,-90.458,28
0101000020E61000005A643BDF4FFD55C060E5D022DB894540,07-2012 KEENAN HEALTH CENTER,43.077,-87.958,55
0101000020E61000005A643BDF4FFD55C060E5D022DB894540,KEENAN HEALTH CENTER,43.077,-87.958,55
0101000020E61000005EBA490C028B56C085EB51B81E554640,SENIOR CENTER,44.665,-90.172,55
0101000020E61000005EBA490C028B56C085EB51B81E554640,2ND STREET COMMUNITY CENTER,44.665,-90.172,55
0101000020E61000005EBA490C02DB56C08B6CE7FBA9614640,WASHINGTON TOWN HALL,44.763,-91.422,55
0101000020E61000005EBA490C02DB56C08B6CE7FBA9614640,WASHINGTON MUNICIPAL COMPLEX,44.763,-91.422,55
0101000020E61000005EBA490C02EB56C07F6ABC7493484640,MONDOVI CITY HALL,44.567,-91.672,55
0101000020E61000005EBA490C02EB56C07F6ABC7493484640,CENTRAL LUTHERAN CHURCH,44.567,-91.672,55
0101000020E61000005EBA490C02EB56C07F6ABC7493484640,ROGER MARTEN COMMUNITY CENTER,44.567,-91.672,55
0101000020E610000060E5D022DB4956C0D34D621058593E40,METHODIST CHURCH-CHRISTIAN LIFE CENTER,30.349,-89.154,28
0101000020E610000060E5D022DB4956C0D34D621058593E40,FIRST UNITED METHODIST CHURCH OF LONG BEACH,30.349,-89.154,28
0101000020E610000060E5D022DB5156C0DF4F8D976E924540,CITY OF MADISON FIRE STATION 11,43.144,-89.279,55
0101000020E610000060E5D022DB5156C0DF4F8D976E924540,FIRE STATION NO. 11,43.144,-89.279,55
0101000020E610000062105839B42056C05C8FC2F5281C4140,GREENWOOD,34.22,-88.511,28
0101000020E610000062105839B42056C05C8FC2F5281C4140,GREENWOOD BAPTIST CHURCH,34.22,-88.511,28
0101000020E610000062105839B42056C08716D9CEF7134640,NEENAH TOWN HALL,44.156,-88.511,55
0101000020E610000062105839B42056C08716D9CEF7134640,NEENAH MUNICIPAL BUILDING TOWN HALL,44.156,-88.511,55
0101000020E610000062105839B45056C0CDCCCCCCCCAC3F40,BIG CREEK POLLING PLACE,31.675,-89.261,28
0101000020E610000062105839B45056C0CDCCCCCCCCAC3F40,CALHOUN,31.675,-89.261,28
0101000020E610000062105839B46856C07F6ABC7493684540,NEW GLARUS VILLAGE HALL,42.817,-89.636,55
0101000020E610000062105839B46856C07F6ABC7493684540,NEW GLARUS FIRE DEPARTMENT,42.817,-89.636,55
0101000020E610000062105839B4F855C02B8716D9CE874540,EAST LIBRARY,43.061,-87.886,55
0101000020E610000062105839B4F855C02B8716D9CE874540,03-2012 EAST LIBRARY,43.061,-87.886,55
0101000020E61000006891ED7C3F5556C06891ED7C3F553F40,HIGHLAND PARK,31.333,-89.332,28
0101000020E61000006891ED7C3F5556C06891ED7C3F553F40,LONGLEAF TRACE GATEWAY,31.333,-89.332,28
0101000020E61000006891ED7C3FFD55C0931804560E8D4540,07-2012 THIRTY-FIFTH STREET SCHOOL,43.102,-87.957,55
0101000020E61000006891ED7C3FFD55C0931804560E8D4540,BANNER PREP/ASSATA HIGH SCHOOL,43.102,-87.957,55
0101000020E61000006ABC7493183456C03D0AD7A370BD4040,NORTH 2,33.48,-88.814,28
0101000020E61000006ABC7493183456C03D0AD7A370BD4040,MOUNT PELIER BAPTIST CHURCH,33.48,-88.814,28
0101000020E61000006ABC7493186456C017D9CEF753434640,STEVENS POINT POLICE DEPARTMENT,44.526,-89.564,55
0101000020E61000006ABC7493186456C017D9CEF753434640,STEVENS POINT RECREATION CENTER,44.526,-89.564,55
0101000020E61000006ABC7493186C56C00E2DB29DEF873E40,CHIMNEY SQUARE (PRC GOVT OFFICES),30.531,-89.689,28
0101000020E61000006ABC7493186C56C00E2DB29DEF873E40,MARGARET REED CROSBY MEMORIAL LIBRARY,30.531,-89.689,28
0101000020E61000006DE7FBA9F10A56C0BA490C022B674540,NORWAY TOWN HALL,42.806,-88.171,55
0101000020E61000006DE7FBA9F10A56C0BA490C022B674540,NORWAY TOWN HALL-MAIN MEETING HALL,42.806,-88.171,55
0101000020E61000006DE7FBA9F11255C0D578E92631F84040,KINGSWOOD UNITED METHODIST CHU,33.939,-84.296,13
0101000020E61000006DE7FBA9F11255C0D578E92631F84040,KINGSWOOD UNITED METHODIST CHURCH,33.939,-84.296,13
0101000020E61000006DE7FBA9F1FA55C052B81E85EB814540,12-2012 ALLEN FIELD ELEMENTARY SCHOOL,43.015,-87.921,55
0101000020E61000006DE7FBA9F1FA55C052B81E85EB814540,ALLEN-FIELD ELEMENTARY SCHOOL,43.015,-87.921,55
0101000020E61000006F1283C0CAD154C02B8716D9CED73E40,MT CALVARY,30.843,-83.278,13
0101000020E61000006F1283C0CAD154C02B8716D9CED73E40,PR 13 MT. CALVARY,30.843,-83.278,13
0101000020E6100000713D0AD7A39856C00C022B8716793F40,ENTERPRISE,31.473,-90.385,28
0101000020E6100000713D0AD7A39856C00C022B8716793F40,ENTERPRISE ATTENDANCE CENTER,31.473,-90.385,28
0101000020E6100000713D0AD7A3C056C0FA7E6ABC74D34040,BENOIT LIBRARY,33.652,-91.01,28
0101000020E6100000713D0AD7A3C056C0FA7E6ABC74D34040,BENOIT PRECINCT,33.652,-91.01,28
0101000020E6100000736891ED7C4F56C0F853E3A59B643F40,LEEVILLE,31.393,-89.242,28
0101000020E6100000736891ED7C4F56C0F853E3A59B643F40,LEEVILLE COMMUNITY CENTER,31.393,-89.242,28
0101000020E610000075931804561656C0643BDF4F8D174140,TILDEN,34.184,-88.349,28
0101000020E610000075931804561656C0643BDF4F8D174140,UNION GROVE CHURCH,34.184,-88.349,28
0101000020E610000077BE9F1A2F2556C0A4703D0AD7034640,FATHER CARR'S PLACE,44.03,-88.581,55
0101000020E610000077BE9F1A2F2556C0A4703D0AD7034640,FATHER CARR'S PLACE 2B,44.03,-88.581,55
0101000020E610000077BE9F1A2F5556C0AE47E17A144E3F40,COMMUNITY BIBLE CHURCH,31.305,-89.331,28
0101000020E610000077BE9F1A2F5556C0AE47E17A144E3F40,WESTSIDE,31.305,-89.331,28
0101000020E610000077BE9F1A2FE555C0BE9F1A2FDD144640,SAINT PETER THE FISHERMAN PARISH CENTER,44.163,-87.581,55
0101000020E610000077BE9F1A2FE555C0BE9F1A2FDD144640,ST. PETER THE FISHERMAN PARISH CENTER,44.163,-87.581,55
0101000020E610000077BE9F1A2FFD55C05EBA490C028B4540,07-2012 DPW FIELD HEADQUARTERS,43.086,-87.956,55
0101000020E610000077BE9F1A2FFD55C05EBA490C028B4540,DPW FIELD HEADQUARTERS,43.086,-87.956,55
0101000020E610000079E92631089456C0E17A14AE47613F40,RUTH,31.38,-90.313,28
0101000020E610000079E92631089456C0E17A14AE47613F40,RUTH VOL FIRE DEPARTMENT,31.38,-90.313,28
0101000020E61000007B14AE47E17A56C01B2FDD2406C14040,RAYS SHOP MT PISGAH FIRE STATION,33.508,-89.92,28
0101000020E61000007B14AE47E17A56C01B2FDD2406C14040,CARROLL COUNTY EXTENSION,33.508,-89.92,28
0101000020E61000007B14AE47E18256C079E92631080C4040,STAR FIRE DEPARTMENT,32.094,-90.045,28
0101000020E61000007B14AE47E18256C079E92631080C4040,STAR VOLUNTEER FIRE DEPARTMENT,32.094,-90.045,28
0101000020E61000007D3F355EBA2155C01D5A643BDFEF4040,BROWN ELEMENTARY / KING SPRINGS ELEMENTARY K1 CAMPUS-SN4A,33.874,-84.527,13
0101000020E61000007D3F355EBA2155C01D5A643BDFEF4040,CCSD BROWN PROFESSIONAL LEARNING CENTER-SN4A,33.874,-84.527,13
0101000020E61000007D3F355EBA3156C04E62105839B44040,OKTOC,33.408,-88.777,28
0101000020E61000007D3F355EBA3156C04E62105839B44040,OKTOC FIRE STATION,33.408,-88.777,28
0101000020E61000007D3F355EBA4156C0D9CEF753E3554140,BLUE MOUNTAIN FIRE STATION TRAINING BUILDING,34.671,-89.027,28
0101000020E61000007D3F355EBA4156C0D9CEF753E3554140,BLUE MOUNTAIN FIRE STATION,34.671,-89.027,28
0101000020E61000007F6ABC74930056C023DBF97E6A8C4540,CRAIG SCHOOL,43.097,-88.009,55
0101000020E61000007F6ABC74930056C023DBF97E6A8C4540,CRAIG MONTESSORI SCHOOL,43.097,-88.009,55
0101000020E61000007F6ABC74930056C048E17A14AE874540,CITY HALL-WARD 4,43.06,-88.009,55
0101000020E61000007F6ABC74930056C048E17A14AE874540,WAUWATOSA CITY HALL-LOWER CIVIC CENTER,43.06,-88.009,55
0101000020E61000008195438B6CBF56C008AC1C5A645B4540,2012 CASSVILLE TOWN HALL,42.714,-90.991,55
0101000020E61000008195438B6CBF56C008AC1C5A645B4540,CASSVILLE VILLAGE HALL,42.714,-90.991,55
0101000020E610000083C0CAA1451E56C06DE7FBA9F1E24540,SACRED HEART SCHOOL,43.773,-88.473,55
0101000020E610000083C0CAA1451E56C06DE7FBA9F1E24540,FOND DU LAC SACRED HEART SCHOOL,43.773,-88.473,55
0101000020E610000083C0CAA1453656C0CBA145B6F31D4140,PRECINCT HO,34.234,-88.848,28
0101000020E610000083C0CAA1453656C0CBA145B6F31D4140,GLOBAL OUTREACH BUILDING,34.234,-88.848,28
0101000020E610000085EB51B81E4554C09CC420B072084040,BLACKSHEAR COMMUNITY CENTER,32.066,-81.08,13
0101000020E610000085EB51B81E4554C09CC420B072084040,RIVER POINTE COMMUNITY CENTER,32.066,-81.08,13
0101000020E610000085EB51B81E4D56C017D9CEF753633F40,BAR MAC,31.388,-89.205,28
0101000020E610000085EB51B81E4D56C017D9CEF753633F40,BARRONTOWN-MACEDONIA RECREATION CENTER,31.388,-89.205,28
0101000020E61000008716D9CEF74B55C0A245B6F3FDE44040,HARALSON COUNTY RECREATION CENTER,33.789,-85.187,13
0101000020E61000008716D9CEF74B55C0A245B6F3FDE44040,HARALSON COUNTY RECREATION BUILDING,33.789,-85.187,13
0101000020E61000008716D9CEF79B56C04E62105839943F40,HIGH SCHOOL,31.579,-90.437,28
0101000020E61000008716D9CEF79B56C04E62105839943F40,BROOKHAVEN HIGH SCHOOL,31.579,-90.437,28
0101000020E6100000894160E5D00256C0894160E5D0424640,32 WD-REDEEMER LUTHERAN CHURCH,44.522,-88.044,55
